RMBS,102815,2017-10-04 20:27:45,901,1,0,7530,400,V.T.,Pagante
RMBS,168083,2016-10-05 22:37:46,901,0,0,7530,400,V.T.,Pagante
RMBS,168083,2016-10-07 22:43:20,901,0,0,7530,400,V.T.,Pagante
RMBS,127474,2017-10-02 16:34:30,901,1,0,7530,400,V.T.,Pagante
RMBS,13054,2016-10-07 09:00:24,901,0,0,7530,400,V.T.,Pagante
RMBS,54171,2017-10-07 23:46:14,901,1,0,7530,400,V.T.,Pagante
RMBS,1175,2017-10-03 07:18:24,901,0,0,7530,400,V.T.,Pagante
RMBS,141840,2016-10-02 21:06:21,900,1,0,7530,410,V.T.,Pagante
RMBS,143990,2016-10-06 17:40:37,901,1,0,7530,410,V.T.,Pagante
RMBS,21934,2017-10-01 16:26:11,901,1,0,7530,400,V.T.,Pagante
RMBS,273,2016-10-03 11:48:27,901,1,0,7530,400,V.T.,Pagante
RMBS,87129,2016-10-04 23:23:27,901,1,0,7530,400,V.T.,Pagante
RMBS,98975,2016-10-06 08:40:05,901,0,0,7530,400,V.T.,Pagante
RMBS,109906,2017-10-06 13:29:15,901,0,0,7530,400,V.T.,Pagante
RMBS,69698,2017-10-07 09:17:29,901,0,0,7530,400,V.T.,Pagante
RMBS,167893,2017-10-03 16:30:02,901,1,0,7530,400,V.T.,Pagante
RMBS,167893,2017-10-05 16:28:03,901,1,0,7530,400,V.T.,Pagante
RMBS,12685,2016-10-07 06:57:42,901,0,0,7530,400,V.T.,Pagante
RMBS,34324,2016-10-05 16:50:35,901,0,0,7530,410,V.T.,Pagante
RMBS,148997,2017-10-03 05:40:57,901,0,0,7530,400,V.T.,Pagante
RMBS,148997,2017-10-02 05:41:19,901,0,0,7530,400,V.T.,Pagante
RMBS,166447,2016-10-02 22:13:18,900,0,0,7530,410,V.T.,Pagante
RMBS,166447,2016-10-02 22:13:23,900,0,0,7530,410,V.T.,Pagante
RMBS,52621,2017-10-07 20:09:07,901,1,0,7530,400,V.T.,Pagante
RMBS,26063,2016-10-03 07:01:32,901,0,0,7530,410,V.T.,Pagante
RMBS,57431,2016-10-06 07:56:15,901,1,0,7530,400,V.T.,Pagante
RMBS,57431,2016-10-06 21:04:49,901,0,0,7530,400,V.T.,Pagante
RMBS,88525,2017-10-07 20:14:52,901,1,0,7530,400,V.T.,Pagante
RMBS,72212,2017-10-04 20:00:33,901,0,0,7530,400,V.T.,Pagante
RMBS,154380,2017-10-04 18:10:10,901,0,0,7530,400,V.T.,Pagante
RMBS,52443,2017-10-04 11:17:41,901,0,0,7530,400,V.T.,Pagante
RMBS,109778,2016-10-04 23:20:30,901,1,0,7530,410,V.T.,Pagante
RMBS,111001,2017-10-05 19:11:17,901,1,0,7530,400,V.T.,Pagante
RMBS,48879,2016-10-01 00:31:30,900,1,0,7530,410,V.T.,Pagante
RMBS,48879,2016-10-01 00:31:37,900,1,0,7530,410,V.T.,Pagante
RMBS,158328,2017-10-07 16:10:41,901,0,0,7530,400,V.T.,Pagante
RMBS,119775,2016-10-06 13:49:25,901,1,0,7530,410,V.T.,Pagante
RMBS,150665,2016-10-06 21:58:46,901,1,0,7530,410,V.T.,Pagante
RMBS,49056,2016-10-07 14:14:03,901,1,0,7530,400,V.T.,Pagante
RMBS,43109,2017-10-02 18:30:55,901,0,0,7530,400,V.T.,Pagante
RMBS,43109,2016-10-07 20:14:27,901,0,0,7530,400,V.T.,Pagante
RMBS,79553,2016-10-05 21:06:57,901,0,0,7530,400,V.T.,Pagante
RMBS,53661,2017-10-05 15:33:37,901,0,0,7530,400,V.T.,Pagante
RMBS,18338,2017-10-07 21:10:37,901,0,0,7530,400,V.T.,Pagante
RMBS,38034,2017-10-04 18:09:53,901,0,0,7530,400,V.T.,Pagante
RMBS,47596,2017-10-02 14:40:41,901,1,1,7530,400,V.T.,Pagante
RMBS,109749,2016-10-05 23:22:24,901,1,0,7530,400,V.T.,Pagante
RMBS,109749,2016-10-06 23:22:29,901,1,0,7530,400,V.T.,Pagante
RMBS,154142,2016-10-05 14:35:42,901,0,0,7530,400,V.T.,Pagante
RMBS,48656,2016-10-03 11:51:45,901,1,0,7530,410,V.T.,Pagante
RMBS,61058,2016-10-06 07:09:07,901,0,0,7530,400,V.T.,Pagante
RMBS,61058,2016-10-07 07:05:53,901,0,0,7530,400,V.T.,Pagante
RMBS,56528,2016-10-06 19:11:33,901,0,0,7530,400,V.T.,Pagante
RMBS,166961,2016-10-03 08:47:55,901,0,0,7530,400,V.T.,Pagante
RMBS,166961,2016-10-04 08:47:00,901,0,0,7530,400,V.T.,Pagante
RMBS,108183,2017-10-03 16:22:50,901,1,0,7530,400,V.T.,Pagante
