'RMBS','28711','2017-10-0508:16:06','904','1','0','8611','400','V.T.','Pagante'
'RMBS','28711','2017-10-0520:40:41','904','0','0','8611','400','V.T.','Pagante'
'RMBS','166069','2016-10-0413:05:11','904','0','1','8611','410','V.T.','Pagante'
'RMBS','166069','2016-10-0512:50:41','904','0','1','8611','410','V.T.','Pagante'
'RMBS','89803','2016-10-0506:44:21','904','0','1','8611','400','V.T.','Pagante'
'RMBS','56850','2016-10-0416:21:48','904','1','0','8611','400','V.T.','Pagante'
'RMBS','134064','2017-10-0317:17:59','904','1','0','8611','400','V.T.','Pagante'
'RMBS','59179','2017-10-0520:15:04','904','1','0','8611','400','V.T.','Pagante'
'RMBS','86074','2016-10-0406:39:10','904','0','1','8611','410','V.T.','Pagante'
'RMBS','126035','2016-10-0721:29:52','904','1','0','8611','410','V.T.','Pagante'
'RMBS','126035','2016-10-0319:15:27','904','1','0','8611','410','V.T.','Pagante'
'RMBS','51009','2016-10-0413:07:14','904','0','1','8611','410','V.T.','Pagante'
'RMBS','51009','2016-10-0313:06:18','904','0','1','8611','410','V.T.','Pagante'
'RMBS','28840','2016-10-0519:10:36','904','1','0','8611','410','V.T.','Pagante'
'RMBS','28840','2016-10-0215:05:44','904','1','0','8611','410','V.T.','Pagante'
'RMBS','163933','2016-10-0313:06:10','904','0','0','8611','410','V.T.','Pagante'
'RMBS','13608','2017-10-0310:33:03','904','1','0','8611','400','V.T.','Pagante'
'RMBS','167135','2016-10-0714:49:48','904','1','0','8611','410','V.T.','Pagante'
'RMBS','137793','2016-10-0716:31:48','904','1','0','8611','400','V.T.','Pagante'
'RMBS','137793','2016-10-0416:19:57','904','1','0','8611','400','V.T.','Pagante'
'RMBS','137793','2016-10-0516:19:37','904','1','0','8611','400','V.T.','Pagante'
'RMBS','144124','2017-10-0407:54:44','904','0','1','8611','400','V.T.','Pagante'
'RMBS','96002','2017-10-0208:24:51','904','1','0','8611','400','V.T.','Pagante'
'RMBS','96002','2017-10-0608:26:02','904','1','0','8611','400','V.T.','Pagante'
'RMBS','24655','2016-10-0310:54:25','904','0','0','8611','400','V.T.','Pagante'
'RMBS','139326','2016-10-0120:50:30','904','0','1','8611','400','V.T.','Pagante'
'RMBS','83978','2016-10-0713:09:00','904','1','0','8611','400','V.T.','Pagante'
'RMBS','159839','2017-10-0418:55:07','904','0','0','8611','400','V.T.','Pagante'
'RMBS','63045','2016-10-0606:44:57','904','0','1','8611','410','V.T.','Pagante'
'RMBS','63045','2016-10-0506:45:45','904','0','1','8611','410','V.T.','Pagante'
'RMBS','97023','2017-10-0419:52:08','904','1','0','8611','400','V.T.','Pagante'
'RMBS','100751','2016-10-0410:28:42','904','1','0','8611','410','V.T.','Pagante'
'RMBS','61127','2016-10-0521:03:13','904','1','0','8611','400','V.T.','Pagante'
