['564243', '', 'Av. Conselheiro N\xc3\xa9bias, 268', '', '-23.945212112916472', '-46.32181863270624', '', '', '0', '']
['558426', '', 'Av. Conselheiro N\xc3\xa9bias, 300', '', '-23.946926729010823', '-46.32198197631665', '', '', '0', '']
['560259', '', 'Av. Conselheiro N\xc3\xa9bias, 384-388', '', '-23.950615962011714', '-46.32233336772428', '', '', '0', '']
['615223', '', 'Av. Conselheiro N\xc3\xa9bias, 472', '', '-23.954312244325788', '-46.32267975147312', '', '', '0', '']
['653074', '', 'Av. Conselheiro N\xc3\xa9bias, 520-522', '', '-23.956708700976172', '-46.3229095261786', '', '', '0', '']
['641136', '', 'Av. Conselheiro N\xc3\xa9bias, 588', '', '-23.959915875439123', '-46.32321936829874', '', '', '0', '']
['591247', '', 'Av. Conselheiro N\xc3\xa9bias, 656', '', '-23.963585828270773', '-46.323568117656606', '', '', '0', '']
['552231', '', 'Av. Conselheiro N\xc3\xa9bias, 732-772', '', '-23.967685028122872', '-46.32397944237803', '', '', '0', '']
['557227', '', 'Avenida Conselheiro N\xc3\xa9bias, 810', '', '-23.97016435287006', '-46.32421648632672', '', '', '0', '']
['616177', '', 'Av. Conselheiro N\xc3\xa9bias, 807', '', '-23.971087937476547', '-46.324309856718756', '', '', '0', '']
['640161', '', 'Avenida Vicente de Carvalho, 4-6', '', '-23.972237474675687', '-46.324735672816885', '', '', '0', '']
['552232', '', 'Avenida Vicente de Carvalho, 41-46', '', '-23.970774943502576', '-46.328588554195804', '', '', '0', '']
['613210', '', 'Avenida Vicente de Carvalho, 82', '', '-23.969813156547094', '-46.331925716293924', '', '', '0', '']
['557228', '', 'Avenida Presidente Wilson, 33-34', '', '-23.968733902634572', '-46.33619320647732', '', '', '0', '']
['591248', '', 'Avenida Presidente Wilson, 108-110', '', '-23.967834508014896', '-46.34408969741636', '', '', '0', '']
['639190', '', 'Avenida Presidente Wilson, 136-143', '', '-23.96762181694259', '-46.347450361845674', '', '', '0', '']
['564244', '', 'Avenida Manoel da N\xc3\xb3brega, 1708-1732', '', '-23.968229522521547', '-46.35754286542329', '', '', '0', '']
['641137', '', 'Avenida Manoel da N\xc3\xb3brega, 1483-1608', '', '-23.968327972831496', '-46.3592804444641', '', '', '0', '']
['615224', '', 'Avenida Manoel da N\xc3\xb3brega, 842-995', '', '-23.96955265999069', '-46.364563143271965', '', '', '0', '']
['640162', '', 'Avenida Manoel da N\xc3\xb3brega, 545', '', '-23.970402157355714', '-46.36864919276969', '', '', '0', '']
['552233', '', 'Av. Pres. Wilson, 180-294', '', '-23.971025689015775', '-46.37087652834537', '', '', '0', '']
['640163', '', 'Av. Pres. Wilson, 630', '', '-23.96862249083324', '-46.37531071244052', '', '', '0', '']
['591249', '', 'R. Marqu\xc3\xaas de S\xc3\xa3o Vicente, 980-1118', '', '-23.968949815269553', '-46.39109088782679', '', '', '0', '']
['614189', '', 'Avenida Capit\xc3\xa3o Luiz Ant\xc3\xb4nio Pimenta, 785-903', '', '-23.971546965944995', '-46.39372124854491', '', '', '0', '']
['613212', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 240-286', '', '-23.971648073390597', '-46.39518872430792', '', '', '0', '']
['641138', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 56', '', '-23.970339523745483', '-46.39956910082128', '', '', '0', '']
['557229', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 346-432', '', '-23.968147275681552', '-46.402250263385085', '', '', '0', '']
['616180', '', 'Rua Polydoro Oliveira Bittencourt, 351-475', '', '-23.967378311036775', '-46.402053057685336', '', '', '0', '']
['614190', '', 'Avenida Ayrton Senna da Silva, 16072-16170', '', '-23.99124980322685', '-46.40299765689759', '', '', '0', '']
['552236', '', 'Avenida Ayrton Senna da Silva, 16662-16916', '', '-23.996029601433165', '-46.408938010114625', '', '', '0', '']
['600149', '', 'Rodovia C\xc3\xb4nego Dom\xc3\xaanico Rangoni', '', '-23.91690885744967', '-46.28873096693527', '', '', '0', '']
['636120', '', 'Rodovia C\xc3\xb4nego Dom\xc3\xaanico Rangoni', '', '-23.925317110850294', '-46.285917379606225', '', '', '0', '']
['597149', '', 'Avenida Jo\xc3\xa3o Batista Furlani, 130-188', '', '-23.938264735766758', '-46.284373736174146', '', '', '0', '']
['617120', '', 'Avenida Jo\xc3\xa3o Batista Furlani, 330-394', '', '-23.93649266822788', '-46.28507559549767', '', '', '0', '']
['648051', '', 'Rua Gentil F\xc3\xa9lix de Souza, 249-419', '', '-23.93676636793952', '-46.2866519201356', '', '', '0', '']
['574155', '', 'Avenida Presidente Vargas, 1051-1149', '', '-23.94082504943907', '-46.287818111294385', '', '', '0', '']
['636121', '', 'Avenida Presidente Vargas, 841-883', '', '-23.941010605559267', '-46.29054759297178', '', '', '0', '']
['644092', '', 'Avenida Presidente Vargas, 591', '', '-23.94118570259984', '-46.29309422649172', '', '', '0', '']
['558352', '', 'Avenida Thiago Ferreira, 645-667', '', '-23.9421425563031', '-46.30265980896817', '', '', '0', '']
['648052', '', 'Avenida Thiago Ferreira, 435-463', '', '-23.941246964213', '-46.3042733839285', '', '', '0', '']
['575145', '', 'R. Paran\xc3\xa1, 531-545', '', '-23.942768641250844', '-46.304244045224436', '', '', '0', '']
['617121', '', 'Rua Marechal Floriano Peixoto, 42-50', '', '-23.944913377318695', '-46.302358031791066', '', '', '0', '']
['636122', '', 'Rua Mato Grosso, 738', '', '-23.944831468542787', '-46.30005290904221', '', '', '0', '']
['644093', '', 'Av. Santos Dumont, 6321-6341', '', '-23.94615178178717', '-46.298466551795386', '', '', '0', '']
['597151', '', 'Avenida Santos Dumont, 1754', '', '-23.956236275727775', '-46.2902112106117', '', '', '0', '']
['636123', '', 'Avenida Santos Dumont, 2743', '', '-23.962726259603194', '-46.28493786514289', '', '', '0', '']
['597153', '', 'Avenida Ademar de Barros, 1478-1520', '', '-23.991762000747634', '-46.27442675762538', '', '', '0', '']
['600151', '', 'Avenida Ademar de Barros, 2088', '', '-23.990885884878814', '-46.27995342847198', '', '', '0', '']
['644097', '', 'Avenida Ademar de Barros, 2328', '', '-23.990316203337173', '-46.28347091049183', '', '', '0', '']
['777003', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 1685-1735', '', '-23.961674316067466', '-46.412754535717156', '', '', '0', '']
['677006', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 1161', '', '-23.965191467226152', '-46.40734190408483', '', '', '0', '']
['682010', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 713-751', '', '-23.966910574587523', '-46.40466497414802', '', '', '0', '']
['674040', '', 'Av. das Na\xc3\xa7\xc3\xb5es Unidas, 167-349', '', '-23.970884140405182', '-46.39944926226919', '', '', '0', '']
['673008', '', 'R. do Col\xc3\xa9gio, 548-716', '', '-23.969908161153434', '-46.39054831164942', '', '', '0', '']
['676007', '', 'R. Visc. do Rio Branco, 60', '', '-23.968332033827377', '-46.38218907250998', '', '', '0', '']
['777004', '', 'Avenida Presidente Wilson, 1259-1317', '', '-23.966227336070983', '-46.38050774147972', '', '', '0', '']
['678007', '', 'Avenida Presidente Wilson, 1081', '', '-23.967116945605124', '-46.37891941249062', '', '', '0', '']
['677007', '', 'Avenida Presidente Wilson, 699', '', '-23.968869492803634', '-46.37553206889639', '', '', '0', '']
['682011', '', 'Avenida Presidente Wilson, 415', '', '-23.970159882752313', '-46.3732113097991', '', '', '0', '']
['672008', '', 'Avenida Presidente Wilson, 39-149', '', '-23.9716469897161', '-46.370409309298736', '', '', '0', '']
['673009', '', 'Avenida Ayrton Senna da Silva, 15', '', '-23.971092694253127', '-46.368644179098716', '', '', '0', '']
['676008', '', 'Avenida Manoel da N\xc3\xb3brega, 1514-1750', '', '-23.96882904814951', '-46.35921133504071', '', '', '0', '']
['677008', '', 'Avenida Presidente Wilson, 71-137', '', '-23.96815306737915', '-46.34448533337994', '', '', '0', '']
['776003', '', 'Avenida Presidente Wilson, 71-137', '', '-23.96827148869139', '-46.341530699607596', '', '', '0', '']
['683006', '', 'Avenida Presidente Wilson, 11-67', '', '-23.96898284276687', '-46.33644579697637', '', '', '0', '']
['676010', '', 'Avenida Vicente de Carvalho, 2551-2805', '', '-23.969984552544553', '-46.33236021577258', '', '', '0', '']
['678008', '', 'Avenida Vicente de Carvalho, 93-159', '', '-23.970706469562465', '-46.329901119376615', '', '', '0', '']
['682012', '', 'Avenida Vicente de Carvalho, 92', '', '-23.97158384888415', '-46.327219778103185', '', '', '0', '']
['681005', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 22', '', '-23.973394677117007', '-46.32287810234952', '', '', '0', '']
['674042', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 54-108', '', '-23.975379720078678', '-46.319672335525865', '', '', '0', '']
['672009', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 54-108', '', '-23.976205932217965', '-46.31816456375541', '', '', '0', '']
['776004', '', 'Avenida Bartolomeu de Gusm\xc3\xa3o', '', '-23.97852337828916', '-46.31512153567371', '', '', '0', '']
['680010', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 136-150', '', '-23.979894482860928', '-46.31343020901897', '', '', '0', '']
['673010', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 152-176', '', '-23.981504961787103', '-46.311811957729205', '', '', '0', '']
['671011', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 178-184', '', '-23.983101774756694', '-46.31023544171369', '', '', '0', '']
['675013', '', 'Avenida Doutor Samuel Augusto Le\xc3\xa3o de Moura', '', '-23.984847810404695', '-46.30922364029165', '', '', '0', '']
['683007', '', 'Avenida Doutor Samuel Augusto Le\xc3\xa3o de Moura, 3080', '', '-23.986733875615514', '-46.3087276680144', '', '', '0', '']
['679005', '', 'Avenida Almirante Saldanha da Gama, 64', '', '-23.99146024826841', '-46.302377636786915', '', '', '0', '']
['682013', '', 'Avenida Almirante Saldanha da Gama, 121', '', '-23.989829006915233', '-46.298907406003735', '', '', '0', '']
['672010', '', 'Avenida Almirante Saldanha da Gama, 175', '', '-23.988237339482488', '-46.296072836670405', '', '', '0', '']
['671012', '', 'Av. Rei Alberto I, 2-20', '', '-23.986431923511535', '-46.29484961034848', '', '', '0', '']
['675014', '', 'Av. Portu\xc3\xa1rios, 2777-3275', '', '-23.981892896846034', '-46.2940807827964', '', '', '0', '']
['4135429', '', 'Avenida Coronel Joaquim Montenegro, 420', '', '-23.976470870355918', '-46.299232277561686', '', '', '0', '']
['753023', '', 'Av. Portu\xc3\xa1rios, 2804-2864', '', '-23.981622045519813', '-46.29437173814533', '', '', '0', '']
['754026', '', 'Av. Portu\xc3\xa1rios, 3082-3276', '', '-23.984584633644054', '-46.29502777576082', '', '', '0', '']
['640236', '', 'Av. Alm. Saldanha da Gama, 210', '', '-23.9880229799204', '-46.296370895828325', '', '', '0', '']
['626057', '', 'Av. Alm. Saldanha da Gama, 178-194', '', '-23.988890007043775', '-46.29789466405926', '', '', '0', '']
['755020', '', 'Av. Alm. Saldanha da Gama, 152', '', '-23.99049733368189', '-46.30092891470366', '', '', '0', '']
['754027', '', 'Av. Alm. Saldanha da Gama, 132-144', '', '-23.991247910411516', '-46.303224943418925', '', '', '0', '']
['751026', '', 'Av. Alm. Saldanha da Gama, 98', '', '-23.990573624814818', '-46.306122569332814', '', '', '0', '']
['753024', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 60-68', '', '-23.988471765904468', '-46.30770884948633', '', '', '0', '']
['640237', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 35-45', '', '-23.986364940394083', '-46.307791083079806', '', '', '0', '']
['706053', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 15-23', '', '-23.984915364165694', '-46.30841881054386', '', '', '0', '']
['749022', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 151-193', '', '-23.98354693452837', '-46.309310170785174', '', '', '0', '']
['754028', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 115', '', '-23.98153653562786', '-46.31131287589646', '', '', '0', '']
['724037', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 93', '', '-23.97953940194404', '-46.313326150446734', '', '', '0', '']
['750024', '', 'Avenida Bartolomeu de Gusm\xc3\xa3o, 75', '', '-23.97796827814329', '-46.315285732854235', '', '', '0', '']
['751027', '', 'Av. Bartolomeu de Gusm\xc3\xa3o, 43-53', '', '-23.97585448487328', '-46.318157199467485', '', '', '0', '']
['739045', '', 'Avenida Bartolomeu de Gusm\xc3\xa3o, 33-35', '', '-23.974357570714304', '-46.320600881872714', '', '', '0', '']
['724038', '', 'Avenida Bartolomeu de Gusm\xc3\xa3o, 11-23', '', '-23.973439443651316', '-46.32220136357447', '', '', '0', '']
['674038', '', 'Avenida Vicente de Carvalho, 6', '', '-23.972193488498355', '-46.32482067298824', '', '', '0', '']
['739046', '', 'Avenida Vicente de Carvalho, 42', '', '-23.970822494580748', '-46.32842409829826', '', '', '0', '']
['658027', '', 'Av. Vicente de Carvalho, 76-158', '', '-23.969823874174466', '-46.33185877952729', '', '', '0', '']
['751028', '', 'Av. Pres. Wilson, 36', '', '-23.968725848350747', '-46.336218150792874', '', '', '0', '']
['752027', '', 'Av. Pres. Wilson, 54', '', '-23.96837152657011', '-46.33811725559053', '', '', '0', '']
['626058', '', 'Avenida Presidente Wilson, 68', '', '-23.96812856029492', '-46.34009553163811', '', '', '0', '']
['658028', '', 'Avenida Presidente Wilson, 100', '', '-23.96783686778584', '-46.34398816771341', '', '', '0', '']
['674039', '', 'Avenida Presidente Wilson, 160', '', '-23.967728941446907', '-46.348935339924175', '', '', '0', '']
['640238', '', 'Avenida Presidente Wilson, 181', '', '-23.9680990396567', '-46.3515576247398', '', '', '0', '']
['706054', '', 'Avenida Presidente Wilson, 200', '', '-23.96833294834257', '-46.353452259519344', '', '', '0', '']
['754029', '', 'Av. Padre Manoel da N\xc3\xb3brega, 3630-3716', '', '-23.96820969736322', '-46.35723356715734', '', '', '0', '']
['751029', '', 'Avenida Manoel da N\xc3\xb3brega, 1500-1632', '', '-23.968391999312395', '-46.35972982950409', '', '', '0', '']
['658029', '', 'Av. Padre Manoel da N\xc3\xb3brega, 3103-3173', '', '-23.96901974152891', '-46.36253438629227', '', '', '0', '']
['753026', '', 'Avenida Presidente Wilson, 134-136', '', '-23.971084773177818', '-46.3707420750397', '', '', '0', '']
['640239', '', 'Avenida Presidente Wilson, 344', '', '-23.97029961131386', '-46.37227166724149', '', '', '0', '']
['627042', '', 'Avenida Presidente Wilson, 690', '', '-23.96859877350538', '-46.37534648633858', '', '', '0', '']
['626059', '', 'Avenida Presidente Wilson, 1138-1210', '', '-23.966823023220797', '-46.37868113974031', '', '', '0', '']
['750026', '', 'R. Benjamin Constant, 74', '', '-23.9636527669201', '-46.384714649385145', '', '', '0', '']
['753027', '', 'R. Quinze de Novembro, 326-404', '', '-23.966068131753488', '-46.38667965276436', '', '', '0', '']
['640240', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 971-1001', '', '-23.97147573066752', '-46.39259744360424', '', '', '0', '']
['749024', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 626-712', '', '-23.96700518306291', '-46.403970438250916', '', '', '0', '']
['751030', '', 'Av. das Na\xc3\xa7\xc3\xb5es Unidas, 1044-1104', '', '-23.965786687558673', '-46.40581777222638', '', '', '0', '']
['753029', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 1110-1158', '', '-23.964942251513754', '-46.40716345997443', '', '', '0', '']
['706056', '', 'Avenida Na\xc3\xa7\xc3\xb5es Unidas, 1242', '', '-23.964080145268614', '-46.40848323685082', '', '', '0', '']
['750028', '', 'Av. das Na\xc3\xa7\xc3\xb5es Unidas, 1676-1752', '', '-23.962472173911387', '-46.41095229503857', '', '', '0', '']
['674041', '', 'Av. das Na\xc3\xa7\xc3\xb5es Unidas, 1832-1928', '', '-23.961522529195648', '-46.41241712567111', '', '', '0', '']
['719019', '', 'Rua Jo\xc3\xa3o Pessoa, 391-417', '', '-23.936188370809163', '-46.32049686852021', '', '', '0', '']
['695012', '', 'Rua Jo\xc3\xa3o Pessoa, 185', '', '-23.935148400319424', '-46.325599579843626', '', '', '0', '']
['705013', '', 'Rua Jo\xc3\xa3o Pessoa, 109', '', '-23.934678997740708', '-46.32788163978734', '', '', '0', '']
['699010', '', 'Rua Jo\xc3\xa3o Pessoa, 59', '', '-23.934490255323023', '-46.32884247708643', '', '', '0', '']
['705014', '', 'R. Visc. de S\xc3\xa3o Leopoldo, 76-124', '', '-23.93359583571129', '-46.33253620089863', '', '', '0', '']
['711012', '', 'Av. Doutor Waldemar Le\xc3\xa3o, 170-200', '', '-23.94073892302398', '-46.33478792570496', '', '', '0', '']
['703010', '', 'Rua Doutor Claudio Luis da Costa', '', '-23.944085287827455', '-46.33512813079341', '', '', '0', '']
['705015', '', 'R. Dr. Cl\xc3\xa1udio Lu\xc3\xads da Costa, 142-360', '', '-23.945150772935108', '-46.33543349547172', '', '', '0', '']
['698015', '', 'Av. Dr. Bernardino de Campos, 24', '', '-23.948955076986678', '-46.33701982273926', '', '', '0', '']
['718012', '', 'Avenida Doutor Bernardino de Campos, 158', '', '-23.953158406510298', '-46.337538816254096', '', '', '0', '']
['705016', '', 'Avenida Doutor Bernardino de Campos, 368', '', '-23.957784784532986', '-46.338102657033005', '', '', '0', '']
['697012', '', 'Avenida Doutor Bernardino de Campos, 540', '', '-23.96353766131396', '-46.33879979228787', '', '', '0', '']
['718013', '', 'Avenida Doutor Bernardino de Campos, 580', '', '-23.965008675015262', '-46.338980354853895', '', '', '0', '']
['697013', '', 'Avenida Presidente Wilson, 136-145', '', '-23.96761478289327', '-46.347598103503145', '', '', '0', '']
['700014', '', 'Avenida Presidente Wilson, 153', '', '-23.967727824591165', '-46.34889485849531', '', '', '0', '']
['718014', '', 'Avenida Presidente Wilson, 179-180', '', '-23.968091828540725', '-46.35148965514584', '', '', '0', '']
['701012', '', 'Avenida Presidente Wilson, 193-198', '', '-23.96829468310051', '-46.35308027283905', '', '', '0', '']
['713012', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 1779', '', '-23.968220651207087', '-46.35718114643362', '', '', '0', '']
['695013', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 1479', '', '-23.968361217306228', '-46.35949433912725', '', '', '0', '']
['705018', '', 'Avenida Manoel da N\xc3\xb3brega, 1275', '', '-23.968874987054953', '-46.361827435255115', '', '', '0', '']
['696016', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 525', '', '-23.970574723024043', '-46.3688102344056', '', '', '0', '']
['709012', '', 'Av. Pres. Wilson, 60-178', '', '-23.97133531545201', '-46.37028381879999', '', '', '0', '']
['698016', '', 'Avenida Presidente Wilson, 190-250', '', '-23.970901875409808', '-46.37111359149276', '', '', '0', '']
['700015', '', 'Av. Pres. Wilson, 1026', '', '-23.96708258333701', '-46.37818065911151', '', '', '0', '']
['701013', '', 'Av. Pres. Wilson, 1400', '', '-23.96529438032417', '-46.381529476829115', '', '', '0', '']
['695014', '', 'Rua XV de Novembro, 211-263', '', '-23.966393931248827', '-46.386806588245605', '', '', '0', '']
['694019', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 178-184', '', '-23.970317744007435', '-46.3996078612187', '', '', '0', '']
['699011', '', 'Av. das Na\xc3\xa7\xc3\xb5es Unidas, 774-862', '', '-23.966929023755938', '-46.4040854207818', '', '', '0', '']
['701014', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 1522', '', '-23.96268897036651', '-46.4107691398811', '', '', '', '']
['703013', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 1688-1712', '', '-23.961651363152697', '-46.41224527584229', '', '', '0', '']
['717016', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 1505-1599', '', '-23.962814533669224', '-46.4110235098814', '', '', '0', '']
['708014', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 1363', '', '-23.963675740123605', '-46.40968648880337', '', '', '0', '']
['720015', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 1249-1323', '', '-23.964199756732093', '-46.40888194484926', '', '', '0', '']
['719016', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 1137', '', '-23.965580935553014', '-46.406775777616716', '', '', '0', '']
['702014', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 815', '', '-23.966190923017518', '-46.405796457074445', '', '', '0', '']
['710014', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 683', '', '-23.96709147186126', '-46.40439039372508', '', '', '0', '']
['722011', '', 'Avenida das Na\xc3\xa7\xc3\xb5es Unidas, 455', '', '-23.96839184108436', '-46.40242006092941', '', '', '0', '']
['704020', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 130-294', '', '-23.972370585463523', '-46.40067039107916', '', '', '0', '']
['716015', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 125', '', '-23.971897938588576', '-46.394200626893564', '', '', '0', '']
['712021', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 1263-1379', '', '-23.971736147773186', '-46.39191301912207', '', '', '0', '']
['706020', '', 'Rua do Col\xc3\xa9gio, 304', '', '-23.969845338291293', '-46.39029306015709', '', '', '0', '']
['30631732', '', 'Pra\xc3\xa7a 22 de Janeiro, 102-192', '', '-23.969816131108093', '-46.3866441650989', '', '', '0', '']
['717017', '', 'Rua Padre Anchieta, 563-735', '', '-23.968813205737078', '-46.38537218805106', '', '', '0', '']
['708015', '', 'Rua Visconde do Rio Branco, 2-100', '', '-23.96810768675835', '-46.38204393664363', '', '', '0', '']
['643137', '', 'Avenida Presidente Wilson, 1203-1257', '', '-23.96642605038546', '-46.380162116390906', '', '', '0', '']
['719017', '', 'Avenida Presidente Wilson, 563-637', '', '-23.96929591159206', '-46.3748113271386', '', '', '0', '']
['714018', '', 'Av. Ayrton Senna da Silva, 1108-1398', '', '-23.97033722696117', '-46.36743688057679', '', '', '0', '']
['716016', '', 'Avenida Presidente Wilson, 2219-2227', '', '-23.968855525820576', '-46.355202340170436', '', '', '0', '']
['706021', '', 'Avenida Presidente Wilson, 1929-2015', '', '-23.968592634210566', '-46.35272901688674', '', '', '0', '']
['720017', '', 'Avenida Presidente Wilson, 172', '', '-23.96841175512963', '-46.350723353292565', '', '', '0', '']
['704022', '', 'Avenida Presidente Wilson, 4277-4307', '', '-23.967962476518476', '-46.34730967231036', '', '', '0', '']
['721014', '', 'Avenida Presidente Wilson, 3861-3993', '', '-23.968152969903358', '-46.34443807249265', '', '', '0', '']
['716017', '', 'Avenida Presidente Wilson, 3617-3673', '', '-23.968285072323233', '-46.34135216819662', '', '', '0', '']
['706022', '', 'Av. Dr. Bernardino de Campos, 643', '', '-23.965650363052468', '-46.33863015452022', '', '', '0', '']
['715014', '', 'Av. Dr. Bernardino de Campos, 519-521', '', '-23.962210412775', '-46.33818078140688', '', '', '0', '']
['708016', '', 'Av. Dr. Bernardino de Campos, 349-391', '', '-23.95780622458283', '-46.33764264357315', '', '', '0', '']
['643138', '', 'Avenida Doutor Bernardino de Campos, 273', '', '-23.955216972810124', '-46.33733644362057', '', '', '0', '']
['720018', '', 'Avenida Doutor Bernardino de Campos, 115', '', '-23.95157347933697', '-46.33689111225827', '', '', '0', '']
['702016', '', 'R. Dr. Cl\xc3\xa1udio Lu\xc3\xads da Costa, 77-191', '', '-23.944955822092695', '-46.33502871277945', '', '', '0', '']
['710016', '', 'Avenida Doutor Waldemar Le\xc3\xa3o, 295-299', '', '-23.942687370027095', '-46.33455559803632', '', '', '0', '']
['714019', '', 'R. S\xc3\xa3o Francisco, 78', '', '-23.936733322237316', '-46.32978976766013', '', '', '0', '']
['712022', '', 'Rua S\xc3\xa3o Francisco, 424', '', '-23.93884786684881', '-46.31927452818594', '', '', '0', '']
['722035', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 197', '', '-23.971908104412268', '-46.39451185438415', '', '', '0', '']
['721036', '', 'Rua do Col\xc3\xa9gio, 336', '', '-23.969882113703044', '-46.3904600113747', '', '', '0', '']
['706076', '', 'Rua Padre Anchieta, 58', '', '-23.969487745670712', '-46.38580928902603', '', '', '0', '']
['719038', '', 'Rua Visconde do Rio Branco, 60', '', '-23.96831057613413', '-46.38217578957726', '', '', '0', '']
['716034', '', 'Avenida Presidente Wilson, 1033-1061', '', '-23.96722124028212', '-46.37869806988557', '', '', '0', '']
['702032', '', 'Avenida Presidente Wilson, 101', '', '-23.971570898164558', '-46.37053159846596', '', '', '0', '']
['717045', '', 'Avenida Ayrton Senna da Silva, 42 B', '', '-23.968722323332315', '-46.35867069445647', '', '', '0', '']
['719039', '', 'Avenida Presidente Wilson, 1910-1974', '', '-23.968895581479842', '-46.3555953987471', '', '', '0', '']
['704060', '', 'Avenida Bartolomeu de Gusm\xc3\xa3o, 93', '', '-23.97986920994824', '-46.31345579380152', '', '', '0', '']
['706078', '', 'Rua Afonso C\xc3\xa9lso de Paula Lima, 1', '', '-23.989682372536826', '-46.307772992048974', '', '', '0', '']
['708038', '', 'Avenida Almirante Saldanha da Gama, 159', '', '-23.988718177860743', '-46.296911692842215', '', '', '0', '']
['640227', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 669-739', '', '-23.972256812036704', '-46.398851032583764', '', '', '0', '']
['626041', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 439-559', '', '-23.972120557788372', '-46.39717320148216', '', '', '0', '']
['751016', '', 'Rua Visconde do Rio Branco, 90', '', '-23.968206215265482', '-46.38211218918738', '', '', '0', '']
['640229', '', 'Avenida Presidente Wilson, 1239-1259', '', '-23.96639663731073', '-46.380223625802984', '', '', '0', '']
['706045', '', 'Avenida Presidente Wilson, 983', '', '-23.96752527614442', '-46.37813718863879', '', '', '0', '']
['755010', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 1030-1342', '', '-23.969780743261214', '-46.36408368257144', '', '', '0', '']
['724031', '', 'Av. Pres. Wilson, 165-179', '', '-23.968394691343235', '-46.35062383293514', '', '', '0', '']
['754020', '', 'Avenida Senador Pinheiro Machado, 1023', '', '-23.966886574925027', '-46.3454180082864', '', '', '0', '']
['755011', '', 'Avenida Senador Pinheiro Machado, 887-909', '', '-23.964331744046184', '-46.34525181711675', '', '', '0', '']
['753017', '', 'Avenida Senador Pinheiro Machado, 797-801', '', '-23.96149305981828', '-46.34490951822616', '', '', '0', '']
['706047', '', 'Avenida Senador Pinheiro Machado, 763', '', '-23.959738483755427', '-46.344698994675156', '', '', '0', '']
['626042', '', 'Avenida Senador Pinheiro Machado, 693', '', '-23.95745892177925', '-46.34441802556289', '', '', '0', '']
['754021', '', 'Avenida Senador Pinheiro Machado, 633', '', '-23.95560240974539', '-46.34418059733474', '', '', '0', '']
['751019', '', 'Avenida Senador Pinheiro Machado, 573', '', '-23.95358113819811', '-46.34394183422448', '', '', '0', '']
['755012', '', 'Avenida Senador Pinheiro Machado, 509', '', '-23.95165680240267', '-46.343054185502965', '', '', '0', '']
['753018', '', 'Avenida Senador Pinheiro Machado, 477-485', '', '-23.9508365885606', '-46.34175685332819', '', '', '0', '']
['739035', '', 'Avenida Senador Pinheiro Machado, 391-425', '', '-23.950029094502973', '-46.34043071067153', '', '', '0', '']
['754022', '', 'Avenida Senador Pinheiro Machado, 325', '', '-23.948623011832083', '-46.338215771646674', '', '', '0', '']
['31326005', '', 'Avenida Doutor Cl\xc3\xa1udio Lu\xc3\xads da Costa, 202-330', '', '-23.94443170162085', '-46.33487848631674', '', '', '0', '']
