id,version,alertaAutorizacao,alertaForaDeRota,alertaInspecao,alertaPanico,alertaSemPontosCarregados,alertaTempoParado,alertaVelocidade,audioMudo,bateriaConectada,codigoLinha,codigoLinhaPlan,codigoRetorno,codigoTeclaTd,dentroRota,difGeracaoProc,difPontos,direcao,distanciaPonto,emPonto,entradaPonto,evAbriuViagem,evChegada,evFechouViagem,evPartida,evPassagemPonto,gprsOnline,gpsValido,hodometro,idPontoAprox,idRota,ignicaoLigada,latitude,linhaValidador,longitude,numSequenciaModulo,placaVeiculo,pontoAnterior,pontoGaragem,prefixoVeiculo,qtdPassageirosValidador,qtdSatelitesGPS,saidaPonto,sensorPortaEntradaAberta,sensorPortaSaidaAberta,sentido,sentidoValidador,seqPonto,seqPontoAprox,seqUltimoPonto,seqViagem,serialModulo,serialValidador,sinalGSM,statusVeiculo,tdConectado,temperatura,tensao,timestampModulo,timestampProc,timestampValidador,validadorConectado,velocidade,velocidadeMedia,viagemAberta
5029043620544512,1,false,false,false,false,false,false,false,,true,904,,0,0,true,48,,0,441.17,false,false,false,false,false,false,false,true,true,0,5754319180660736,6122014683955200,true,-23.97371,904,-46.40175,1741,FZD5301,false,false,8611,0,9,false,false,false,anti-hor?rio,,31,27,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-01 23:59:33 +00:00,2016-10-02 00:00:21 +00:00,2016-10-01 23:59:33 +00:00,true,55,,true
6595206532038656,1,false,false,false,false,false,false,false,,true,904,,0,0,true,51,,0,234.84,false,false,false,false,false,false,false,true,true,0,5754319180660736,6122014683955200,true,-23.97215,904,-46.39884,1742,FZD5301,true,false,8611,0,9,false,false,false,anti-hor?rio,,31,27,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:00:21 +00:00,2016-10-02 00:01:12 +00:00,2016-10-02 00:00:21 +00:00,true,0,,true
6561435875278848,1,false,false,false,false,false,false,false,,true,904,,0,0,true,41,,0,351.54,false,false,false,false,false,false,false,true,true,0,5754319180660736,6122014683955200,true,-23.972,904,-46.39715,1743,FZD5301,true,false,8611,0,9,false,false,false,anti-hor?rio,,31,27,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:01:11 +00:00,2016-10-02 00:01:52 +00:00,2016-10-02 00:01:11 +00:00,true,33,,true
5722613729984512,1,false,false,false,false,false,false,false,,true,904,,0,0,true,36,,0,257.99,false,false,false,false,false,false,false,true,true,0,4747294757879808,6122014683955200,true,-23.97184,904,-46.39464,1744,FZD5301,false,false,8611,0,9,false,false,false,anti-hor?rio,,31,26,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:01:51 +00:00,2016-10-02 00:02:27 +00:00,2016-10-02 00:01:51 +00:00,true,14,,true
6539961575669760,1,false,false,false,false,false,false,false,,true,904,,0,0,true,36,,0,80.88,false,false,false,false,false,false,false,true,true,0,4747294757879808,6122014683955200,true,-23.97157,904,-46.39162,1745,FZD5301,true,false,8611,0,8,false,false,false,anti-hor?rio,,31,26,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:02:25 +00:00,2016-10-02 00:03:01 +00:00,2016-10-02 00:02:25 +00:00,true,29,,true
5181317256839168,1,false,false,false,false,false,false,false,,true,904,,0,0,true,36,,0,149.28,false,false,false,false,false,false,false,true,true,0,5198626111356928,6122014683955200,true,-23.9698,904,-46.39033,1746,FZD5301,false,false,8611,0,8,false,false,false,anti-hor?rio,,31,25,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:03:00 +00:00,2016-10-02 00:03:36 +00:00,2016-10-02 00:03:00 +00:00,true,12,,true
6138688082804736,1,false,false,false,false,false,false,false,,true,904,,0,0,true,36,,0,140.39,false,false,false,false,false,false,false,true,true,0,5198626111356928,6122014683955200,true,-23.97023,904,-46.38887,1747,FZD5301,false,false,8611,0,6,false,false,false,anti-hor?rio,,31,25,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:03:35 +00:00,2016-10-02 00:04:11 +00:00,2016-10-02 00:03:35 +00:00,true,39,,true
5957802381017088,1,false,false,false,false,false,false,false,,true,904,,0,0,true,35,,0,230.92,false,false,false,false,false,false,false,true,true,0,5198626111356928,6122014683955200,true,-23.96962,904,-46.38725,1748,FZD5301,true,false,8611,0,6,false,false,false,anti-hor?rio,,31,25,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:04:10 +00:00,2016-10-02 00:04:45 +00:00,2016-10-02 00:04:10 +00:00,true,0,,true
4673431736942592,1,false,false,false,false,false,false,false,,true,904,,0,0,true,37,,0,345.69,false,false,false,false,false,false,false,true,true,0,5198626111356928,6122014683955200,true,-23.96976,904,-46.38622,1749,FZD5301,true,false,8611,0,7,false,false,false,anti-hor?rio,,31,25,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:04:43 +00:00,2016-10-02 00:05:20 +00:00,2016-10-02 00:04:43 +00:00,true,23,,true
4948339306004480,1,false,false,false,false,false,false,false,,true,904,,0,0,true,38,,0,571.04,false,false,false,false,false,false,false,true,true,0,5757473632813056,6122014683955200,true,-23.96865,904,-46.38307,1753,FZD5301,false,false,8611,0,7,false,false,false,anti-hor?rio,,31,24,1,5,20218,20218,0,VIAGEM_ABERTA,true,0.0,0.0,2016-10-02 00:06:50 +00:00,2016-10-02 00:07:28 +00:00,2016-10-02 00:06:50 +00:00,true,26,,true
