-23.97073  ,  -46.37181
-23.999  ,  -46.415
-24.1815  ,  -46.47878
-24.1821  ,  -46.47878
-23.96905  ,  -46.38551
-23.9678  ,  -46.37716
-23.96902  ,  -46.39122
-23.99933  ,  -46.41424
-24.1801  ,  -46.47865
-23.96817  ,  -46.34018
-23.96421  ,  -46.33879
-23.96837  ,  -46.339
-23.93486  ,  -46.33476
-24.182  ,  -46.47876
-23.96393  ,  -46.38444
-23.9691  ,  -46.36144
-24.1812  ,  -46.47868
-23.96098  ,  -46.33837
-23.96834  ,  -46.35243
-24.1813  ,  -46.47871
-23.96811  ,  -46.35101
-24.1807  ,  -46.47852
-24.1817  ,  -46.47875
-24.1814  ,  -46.47872
-23.96786  ,  -46.34521
-24.1815  ,  -46.47873
-23.99665  ,  -46.40963
-23.94693  ,  -46.33612
-23.97192  ,  -46.39631
-23.96983  ,  -46.37332
-23.99857  ,  -46.41447
-23.94446  ,  -46.32674
-23.96627  ,  -46.38026
-23.96983  ,  -46.36453
-23.9686  ,  -46.35447
-23.98274  ,  -46.40107
-24.1825  ,  -46.47874
-23.96807  ,  -46.34234
-23.99958  ,  -46.41549
-24.1804  ,  -46.47869
-23.96989  ,  -46.36547
-23.9716  ,  -46.39278
-24.1814  ,  -46.4787
-23.99878  ,  -46.41441
-23.99869  ,  -46.41446
-23.99863  ,  -46.41442
-23.99534  ,  -46.40762
-23.9702  ,  -46.36792
-23.96808  ,  -46.35084
-23.97147  ,  -46.37022
-24.1824  ,  -46.47842
-24.1806  ,  -46.47873
-23.93411  ,  -46.3353
-23.9698  ,  -46.36438
-24.1821  ,  -46.47869
-23.96813  ,  -46.38747
-23.96649  ,  -46.37982
-23.9653  ,  -46.33899
-23.96982  ,  -46.3656
-23.94455  ,  -46.32573
-23.96933  ,  -46.33419
-23.96859  ,  -46.38268
-23.99926  ,  -46.41526
-23.9649  ,  -46.3389
-24.1813  ,  -46.47883
-23.96363  ,  -46.38514
-23.99879  ,  -46.41453
-23.97176  ,  -46.36951
-23.96835  ,  -46.40206
-23.97041  ,  -46.37264
-23.99871  ,  -46.41456
-23.96091  ,  -46.3384
-23.94448  ,  -46.32669
-23.96322  ,  -46.33231
-23.96529  ,  -46.3389
-23.99504  ,  -46.40727
-24.181  ,  -46.47869
-23.93928  ,  -46.32476
-23.94861  ,  -46.33683
-23.96101  ,  -46.33205
-23.9422  ,  -46.33475
-23.950733  ,  -46.33714
-23.96636  ,  -46.38664
-23.94407  ,  -46.32522
-23.96669  ,  -46.38683
-24.1825  ,  -46.47842
-23.96467  ,  -46.3326
-23.99832  ,  -46.41406
-23.96532  ,  -46.38161
-23.9686  ,  -46.35801
-23.94869  ,  -46.33684
-23.97024  ,  -46.38884
-23.96822  ,  -46.33975
-23.99882  ,  -46.41319
-23.96801  ,  -46.34445
-24.1806  ,  -46.47864
-23.95662  ,  -46.33148
-23.97156  ,  -46.39235
-24.182  ,  -46.47873
-23.97231  ,  -46.40102
-23.99875  ,  -46.41441
-23.96906  ,  -46.3904
-24.1809  ,  -46.47875
-23.99876  ,  -46.41447
-23.97153  ,  -46.37023
-23.96479  ,  -46.33259
-24.1812  ,  -46.47883
-23.96819  ,  -46.33286
-23.95939  ,  -46.33807
-23.96906  ,  -46.39081
-23.96607  ,  -46.38059
-23.93661  ,  -46.32464
-24.1818  ,  -46.4787
-24.1824  ,  -46.47877
-23.96865  ,  -46.33302
-23.96737  ,  -46.37798
-23.96951  ,  -46.3331
-23.96738  ,  -46.37806
-23.96976  ,  -46.39041
-24.1815  ,  -46.4788
-24.1826  ,  -46.47879
-24.1819  ,  -46.47876
-23.97128  ,  -46.39883
-23.96607  ,  -46.3865
-23.96419  ,  -46.38406
-24.1819  ,  -46.47848
-23.94226  ,  -46.33479
-23.9697  ,  -46.33321
-24.1812  ,  -46.47874
-24.1827  ,  -46.47877
-23.96782  ,  -46.34693
-23.96831  ,  -46.35738
-23.97184  ,  -46.39455
-23.99476  ,  -46.40726
-23.96102  ,  -46.33843
-24.1816  ,  -46.47872
-23.9648  ,  -46.33255
-23.96524  ,  -46.33889
-23.99076  ,  -46.40191
-23.93471  ,  -46.33494
-24.1815  ,  -46.47871
-23.99884  ,  -46.41439
-23.96449  ,  -46.33879
-23.93335  ,  -46.33478
-23.96546  ,  -46.38629
-23.99918  ,  -46.41543
-23.96828  ,  -46.35791
-23.94419  ,  -46.329
-23.99905  ,  -46.41423
-23.95325  ,  -46.33742
-23.99907  ,  -46.41417
-23.98993  ,  -46.4013
-23.94552  ,  -46.33545
-23.94693  ,  -46.33028
-23.95294  ,  -46.33745
-24.1805  ,  -46.47872
-23.94413  ,  -46.32977
-23.97161  ,  -46.37022
-23.9681  ,  -46.35118
-23.96093  ,  -46.33836
-23.94851  ,  -46.33049
-23.99876  ,  -46.41433
-23.96962  ,  -46.3638
-23.9988  ,  -46.41442
-23.97114  ,  -46.39151
-23.94421  ,  -46.32905
-23.93535  ,  -46.32488
-23.97518  ,  -46.40166
-24.18  ,  -46.47866
-23.9368  ,  -46.32469
-23.93617  ,  -46.33275
-23.96653  ,  -46.40101
-23.99878  ,  -46.41458
-23.95086  ,  -46.33082
-23.96656  ,  -46.33903
-23.96734  ,  -46.3783
-23.95667  ,  -46.33783
-23.96377  ,  -46.38494
-23.96515  ,  -46.33257
-23.94867  ,  -46.33686
-24.1817  ,  -46.47877
-24.1808  ,  -46.47867
-23.96103  ,  -46.33842
-23.96883  ,  -46.38549
-23.93505  ,  -46.32668
-23.94161  ,  -46.325
-23.96528  ,  -46.33888
-24.1824  ,  -46.47863
-23.9401  ,  -46.32486
-23.97125  ,  -46.39166
-23.99898  ,  -46.41487
-23.95614  ,  -46.33135
-23.99935  ,  -46.4142
-23.96643  ,  -46.37976
-24.1813  ,  -46.47815
-23.99863  ,  -46.41443
-24.1811  ,  -46.47873
-23.9715  ,  -46.37019
-24.181  ,  -46.47868
-23.97053  ,  -46.39954
-23.96679  ,  -46.33268
-24.1807  ,  -46.47868
-23.93354  ,  -46.33279
-24.1818  ,  -46.47886
-23.99876  ,  -46.41458
-24.182  ,  -46.47875
-23.96625  ,  -46.38026
-23.9697  ,  -46.33324
-23.96963  ,  -46.33324
-23.93474  ,  -46.32775
-24.1816  ,  -46.47859
-23.96774  ,  -46.34812
-24.1824  ,  -46.47874
-23.99872  ,  -46.41442
-23.96845  ,  -46.38248
-23.96779  ,  -46.33901
-23.96871  ,  -46.33758
-23.99864  ,  -46.41438
-23.99868  ,  -46.41452
-23.95341  ,  -46.33106
-23.97013  ,  -46.36562
-23.96386  ,  -46.38451
-23.96869  ,  -46.33291
-24.1819  ,  -46.47853
-24.1821  ,  -46.47874
-23.95177  ,  -46.33084
-23.96872  ,  -46.35522
-24.1815  ,  -46.47869
-23.96801  ,  -46.3433
-23.94421  ,  -46.32884
-24.1819  ,  -46.47874
-23.97217  ,  -46.39898
-23.96704  ,  -46.38692
-23.93387  ,  -46.33179
-23.99136  ,  -46.40301
-23.93419  ,  -46.33526
-24.1818  ,  -46.47868
-23.96528  ,  -46.3389
-24.1812  ,  -46.47876
-23.96742  ,  -46.37802
-23.96566  ,  -46.38097
-23.96878  ,  -46.38828
-23.99869  ,  -46.41445
-24.182  ,  -46.47846
-23.97103  ,  -46.36888
-24.1816  ,  -46.47874
-23.97016  ,  -46.36563
-23.96965  ,  -46.37377
-23.99126  ,  -46.40246
-23.97137  ,  -46.36899
-24.1823  ,  -46.47872
-24.1817  ,  -46.4787
-23.97058  ,  -46.37179
-23.95799  ,  -46.33804
-23.96841  ,  -46.35648
-23.96791  ,  -46.38443
-23.96712  ,  -46.38175
-23.9677  ,  -46.37722
-23.9598  ,  -46.33814
-23.9679  ,  -46.34935
-23.9685  ,  -46.35224
-24.181  ,  -46.4787
-23.96788  ,  -46.34804
-23.9686  ,  -46.35691
-23.93414  ,  -46.33527
-23.94732  ,  -46.33036
-23.93691  ,  -46.32468
-23.9698  ,  -46.36532
-23.9986  ,  -46.41446
-23.95798  ,  -46.33161
-23.99857  ,  -46.41417
-24.1808  ,  -46.47872
-23.96904  ,  -46.36257
-23.95321  ,  -46.3374
-23.96895  ,  -46.36205
-23.96922  ,  -46.33478
-23.99681  ,  -46.40986
-23.96919  ,  -46.33472
-23.96918  ,  -46.37488
-23.98926  ,  -46.40057
-23.9707  ,  -46.37167
-23.96759  ,  -46.40247
-23.96478  ,  -46.33254
-23.96323  ,  -46.33863
-23.94481  ,  -46.33004
-24.156  ,  -46.42627
-23.96866  ,  -46.3854
-23.97216  ,  -46.3989
-23.96747  ,  -46.37806
-23.97002  ,  -46.37309
-23.96825  ,  -46.35721
-23.97169  ,  -46.39329
-23.96863  ,  -46.3828
-24.1812  ,  -46.47873
-24.1817  ,  -46.47871
-23.99934  ,  -46.41425
-23.99864  ,  -46.41435
-23.96989  ,  -46.38626
-23.99877  ,  -46.41461
-24.1816  ,  -46.47878
-24.1822  ,  -46.47877
-23.93715  ,  -46.32468
-24.1813  ,  -46.47868
-23.97467  ,  -46.40167
-24.1809  ,  -46.47878
-23.96702  ,  -46.33267
-23.95675  ,  -46.33785
-23.9677  ,  -46.3472
-23.99877  ,  -46.41425
-23.93532  ,  -46.32504
-23.96092  ,  -46.33206
-23.956886  ,  -46.33786099
-23.99505  ,  -46.40723
-23.96842  ,  -46.35642
-23.96782  ,  -46.37735
-23.94506  ,  -46.3353
-23.94634  ,  -46.33565
-23.98698  ,  -46.40059
-23.93472  ,  -46.32778
-23.96812  ,  -46.34178
-23.96817  ,  -46.33292
-23.97077  ,  -46.37151
-23.93828  ,  -46.32474
-23.96813  ,  -46.34104
-23.96826  ,  -46.3396
-23.97147  ,  -46.37048
-24.1809  ,  -46.47871
-23.94401  ,  -46.3252
-23.97168  ,  -46.39234
-24.1816  ,  -46.47871
-23.96901  ,  -46.37475
-23.95339  ,  -46.33745
-23.99589  ,  -46.40894
-23.96634  ,  -46.38018
-24.1814  ,  -46.47873
-23.96905  ,  -46.39096
-23.96863  ,  -46.3567
-24.1815  ,  -46.47872
-23.94453  ,  -46.32539
-23.96907  ,  -46.37507
-23.99819  ,  -46.41179
-23.94432  ,  -46.32763
-23.97189  ,  -46.39561
-23.93454  ,  -46.3285
-23.96913  ,  -46.38919
-23.95667  ,  -46.3379
-23.98048  ,  -46.40128
-23.96705  ,  -46.37842
-23.99897  ,  -46.41503
-23.97153  ,  -46.3703
-23.96879  ,  -46.38541
-23.93491  ,  -46.33472
-23.9716  ,  -46.39248
-23.96831  ,  -46.35721
-24.1818  ,  -46.47876
-24.1816  ,  -46.47882
-23.96981  ,  -46.39065
-23.96832  ,  -46.37649
-23.9672  ,  -46.33255
-24.1813  ,  -46.47877
-23.95613  ,  -46.33139
-23.93713  ,  -46.33256
-23.99868  ,  -46.41459
-23.9662  ,  -46.38656
-23.97178  ,  -46.39591
-23.9988  ,  -46.41445
-23.9789  ,  -46.40126
-24.1812  ,  -46.4788
-23.96649  ,  -46.38668
-24.1823  ,  -46.47874
-23.94155  ,  -46.3348
-24.1814  ,  -46.47869
-23.9662  ,  -46.33266
-23.96352  ,  -46.38518
-23.95863  ,  -46.33172
-24.1811  ,  -46.47867
-23.96718  ,  -46.37842
-23.97274  ,  -46.40166
-23.97042  ,  -46.37228
-23.94446  ,  -46.32663
-23.96879  ,  -46.38868
-23.96871  ,  -46.35657
-23.9579  ,  -46.33157
-24.1811  ,  -46.47876
-23.94868  ,  -46.33049
-23.97132  ,  -46.37067
-23.99876  ,  -46.4145
-24.1817  ,  -46.47874
-23.9544  ,  -46.33115
-23.96848  ,  -46.35293
-23.96154  ,  -46.3385
-23.96714  ,  -46.33256
-23.95687  ,  -46.33786
-24.1808  ,  -46.47874
-23.96402  ,  -46.38421
-23.95788  ,  -46.33802
-23.9692  ,  -46.37476
-23.9359  ,  -46.32449
-23.95676  ,  -46.33784
-24.1401  ,  -46.46218
-24.1826  ,  -46.47842
-24.1762  ,  -46.47419
-23.94418  ,  -46.32892
-23.96751  ,  -46.38192
-23.96989  ,  -46.36677
-23.96836  ,  -46.35243
-24.1813  ,  -46.47872
-23.96722  ,  -46.37832
-24.1811  ,  -46.47871
-23.9342  ,  -46.33523
-23.96743  ,  -46.38184
-23.99841  ,  -46.41178
-23.96911  ,  -46.36165
-24.1817  ,  -46.47873
-23.96918  ,  -46.3744
-23.96838  ,  -46.35191
-24.1825  ,  -46.47879
-23.96795  ,  -46.34881
-23.93355  ,  -46.33296
-23.9446  ,  -46.32529
-23.99904  ,  -46.41423
-23.95259  ,  -46.33097
-23.97089  ,  -46.37142
-23.93315  ,  -46.33441
-23.97131  ,  -46.37048
-23.9689  ,  -46.38892
-23.97485  ,  -46.40184
-23.99873  ,  -46.41446
-24.1815  ,  -46.47879
-23.95066  ,  -46.3371
-23.95977  ,  -46.33183
-23.93497  ,  -46.32776
-24.182  ,  -46.4787
-23.93486  ,  -46.32771
-23.96704  ,  -46.33267
-23.99866  ,  -46.41447
-23.95542  ,  -46.33131
-24.1819  ,  -46.47879
-23.93359  ,  -46.33264
-23.96894  ,  -46.38892
-23.93529  ,  -46.32525
-24.1822  ,  -46.47878
-24.1812  ,  -46.47869
-23.96879  ,  -46.38544
-23.96857  ,  -46.35436
-23.96645  ,  -46.38677
-24.1818  ,  -46.47873
-23.9519  ,  -46.33092
-23.96624  ,  -46.381
-23.9632  ,  -46.33227
-24.1816  ,  -46.47873
-23.96375  ,  -46.38504
-23.95993  ,  -46.33185
-24.1814  ,  -46.47871
-23.9455  ,  -46.33011
-23.97134  ,  -46.3707
-23.96745  ,  -46.37791
-23.97171  ,  -46.36894
-23.949068  ,  -46.336944
-23.97027  ,  -46.36812
-23.99917  ,  -46.41537
-23.96486  ,  -46.33881
-23.99878  ,  -46.41462
-23.99716  ,  -46.41022
-23.96418  ,  -46.38572
-24.1816  ,  -46.47869
-23.96995  ,  -46.38738
-23.99123  ,  -46.40284
-24.1822  ,  -46.47922
-23.97043  ,  -46.39154
-23.96939  ,  -46.40094
-24.1818  ,  -46.47874
-23.9981  ,  -46.41365
-23.99863  ,  -46.41441
-23.95683  ,  -46.33785
-23.96814  ,  -46.34023
-23.99594  ,  -46.40896
-23.96358  ,  -46.3853
-23.99861  ,  -46.41447
-23.96812  ,  -46.38406
-23.97106  ,  -46.39162
-24.1823  ,  -46.47876
-23.93794  ,  -46.32467
-23.96799  ,  -46.34486
-23.9682  ,  -46.33284
-23.96911  ,  -46.33521
-24.1812  ,  -46.4787
-23.96926  ,  -46.33468
-24.1811  ,  -46.47874
-23.9639  ,  -46.38442
-23.96676  ,  -46.3814
-24.1809  ,  -46.47877
-24.1813  ,  -46.47882
-23.95057  ,  -46.3371
-24.1822  ,  -46.47874
-23.9446  ,  -46.32537
-23.96815  ,  -46.33987
-23.97025  ,  -46.36748
-23.93505  ,  -46.32649
-23.96785  ,  -46.34861
-23.96909  ,  -46.33593
-23.96891  ,  -46.37527
-24.42  ,  -46.43686
-23.96956  ,  -46.37401
-23.94709  ,  -46.33036
-23.96403  ,  -46.38421
-23.95675  ,  -46.3379
-23.93377  ,  -46.33261
-23.99411  ,  -46.40633
-23.98384  ,  -46.40095
-23.94888  ,  -46.33691
-23.96683  ,  -46.3327
-23.9454  ,  -46.33012
-23.97163  ,  -46.37021
-24.181  ,  -46.47871
-23.99934  ,  -46.41421
-23.96957  ,  -46.33333
-23.96895  ,  -46.36094
-24.182  ,  -46.47872
-24.1817  ,  -46.47869
-23.93412  ,  -46.33146
-24.1816  ,  -46.4785
-23.96345  ,  -46.38538
-23.96986  ,  -46.3671
-23.99864  ,  -46.41445
-23.96825  ,  -46.34076
-23.96903  ,  -46.37507
-23.96829  ,  -46.33295
-24.1814  ,  -46.47876
-23.96666  ,  -46.38137
-23.96973  ,  -46.39026
-23.96517  ,  -46.33887
-24.1821  ,  -46.47875
-23.97456  ,  -46.40185
-23.9907  ,  -46.40193
-24.1808  ,  -46.4787
-23.99866  ,  -46.41445
-23.97195  ,  -46.3966
-23.99882  ,  -46.4144
-24.1814  ,  -46.47875
-24.1819  ,  -46.47877
-23.94911  ,  -46.33062
-23.94461  ,  -46.32556
-23.96365  ,  -46.33243
-23.9987  ,  -46.41447
-24.1803  ,  -46.47868
-23.94468  ,  -46.33003
-24.1442  ,  -46.45965
-23.96876  ,  -46.36095
-23.98075  ,  -46.40107
-23.97189  ,  -46.39659
-23.96626  ,  -46.38098
-23.94222  ,  -46.33481
-24.1818  ,  -46.47871
-23.94525  ,  -46.3292
-24.24  ,  -46.43055
-23.96841  ,  -46.35821
-23.94749  ,  -46.33033
-23.96792  ,  -46.3436
-23.95029  ,  -46.33068
-23.99922  ,  -46.41543
-23.9518  ,  -46.33087
-23.94536  ,  -46.32783
-23.96033  ,  -46.33826
-23.9683  ,  -46.33991
-23.99164  ,  -46.40307
-23.95005  ,  -46.33064
-23.96654  ,  -46.38673
-23.93992  ,  -46.32491
-23.96514  ,  -46.33254
-23.96796  ,  -46.3417
-23.95264  ,  -46.33735
-24.1819  ,  -46.47868
-23.9694  ,  -46.38562
-23.93392  ,  -46.33514
-23.96873  ,  -46.38536
-23.99807  ,  -46.41353
-23.96552  ,  -46.3389
-23.99909  ,  -46.4142
-23.96206  ,  -46.33213
-23.95372  ,  -46.33115
-23.96349  ,  -46.33243
-23.96652  ,  -46.33914
-24.1814  ,  -46.47878
-23.97215  ,  -46.39898
-23.96564  ,  -46.38638
-23.9713  ,  -46.37085
-23.97176  ,  -46.40165
-23.96822  ,  -46.34074
-23.96946  ,  -46.36328
-23.96598  ,  -46.33891
-23.96974  ,  -46.39033
-23.96498  ,  -46.38237
-23.93692  ,  -46.32465
-23.99892  ,  -46.41358
-23.99871  ,  -46.4144
-23.96787  ,  -46.34526
-23.96517  ,  -46.33881
-23.99877  ,  -46.41453
