"lat"; "lon"; "weight"
-23.94868;  -46.33049; 7
-23.99867;  -46.4144; 5
-23.9986;  -46.41446; 5
-24.182;  -46.47873; 18
-24.181;  -46.47873; 2
-23.96791;  -46.34921; 2
-23.99866;  -46.41445; 7
-23.95675;  -46.33785; 5
-23.96972;  -46.36492; 10
-23.9662;  -46.38656; 7
-24.1803;  -46.47868; 11
-23.96349;  -46.33243; 1
-23.95824;  -46.33804; 7
-23.93602;  -46.33285; 15
-24.1816;  -46.4785; 8
-23.96789;  -46.34524; 3
-24.1808;  -46.47872; 4
-23.96151;  -46.33847; 1
-23.96897;  -46.33589; 1
-23.9519;  -46.33092; 8
-23.95005;  -46.33064; 11
-23.93482;  -46.32818; 2
-23.97128;  -46.39165; 5
-23.97027;  -46.36739; 1
-23.97176;  -46.36963; 2
-23.94861;  -46.33683; 3
-23.96654;  -46.38673; 2
-23.95977;  -46.33183; 4
-23.96872;  -46.37541; 1
-23.96718;  -46.37842; 2
-24.1817;  -46.47874; 7
-23.96956;  -46.37401; 8
-23.96847;  -46.3593; 4
-23.9717;  -46.39406; 2
-23.94452;  -46.32592; 5
-23.93377;  -46.33261; 3
-23.96365;  -46.33243; 8
-23.99879;  -46.41453; 2
-24.1819;  -46.47876; 23
-24.1813;  -46.4788; 9
-23.96879;  -46.38544; 3
-23.97084;  -46.37174; 5
-23.99876;  -46.41447; 2
-23.96907;  -46.37507; 4
-24.1823;  -46.47876; 3
-23.96812;  -46.38406; 4
-23.95086;  -46.33082; 2
-24.1821;  -46.47875; 10
-23.9643;  -46.38569; 1
-23.96345;  -46.38538; 3
-24.1803;  -46.47872; 2
-23.99869;  -46.41446; 1
-23.97217;  -46.39898; 3
-23.93992;  -46.32491; 6
-23.97274;  -46.40166; 8
-23.98993;  -46.4013; 3
-23.96779;  -46.33901; 8
-23.968;  -46.38432; 2
-24.1811;  -46.47871; 15
-23.99534;  -46.40762; 1
-23.99867;  -46.41459; 6
-23.96916;  -46.38539; 3
-23.9685;  -46.35995; 3
-23.9687;  -46.38302; 2
-23.96093;  -46.33836; 9
-23.96782;  -46.34693; 13
-23.96564;  -46.38638; 7
-24.1813;  -46.47877; 3
-23.96702;  -46.33267; 12
-23.96906;  -46.39095; 3
-23.93529;  -46.32525; 4
-23.96815;  -46.34039; 1
-24.1815;  -46.4788; 2
-23.96946;  -46.36328; 1
-23.95051;  -46.33714; 3
-23.96819;  -46.33286; 4
-23.96098;  -46.33837; 26
-23.96524;  -46.33889; 7
-24.1817;  -46.4787; 6
-24.1811;  -46.47879; 1
-23.97024;  -46.38884; 3
-23.93661;  -46.32464; 1
-23.99879;  -46.41337; 6
-24.1817;  -46.47873; 12
-24.1824;  -46.47842; 5
-23.96722;  -46.37832; 14
-23.96989;  -46.36677; 5
-23.96989;  -46.36547; 4
-23.95177;  -46.33084; 5
-23.99126;  -46.40246; 2
-24.1826;  -46.47879; 16
-23.9698;  -46.39033; 2
-24.1819;  -46.47879; 1
-23.97194;  -46.36967; 3
-23.97042;  -46.37228; 4
-23.94431;  -46.33002; 3
-23.99865;  -46.41454; 1
-23.9988;  -46.41442; 2
-23.94384;  -46.32515; 1
-23.96892;  -46.3889; 1
-23.96479;  -46.33259; 5
-23.99872;  -46.41442; 7
-23.97467;  -46.40167; 6
-23.96375;  -46.38504; 3
-23.99867;  -46.41455; 3
-23.96481;  -46.38266; 2
-23.97089;  -46.37142; 4
-24.1813;  -46.47878; 2
-23.99862;  -46.41446; 2
-24.1813;  -46.47882; 8
-23.96822;  -46.33975; 1
-24.1822;  -46.47821; 2
-23.94108;  -46.32501; 5
-23.99879;  -46.41428; 7
-23.94693;  -46.33028; 7
-23.97037;  -46.3723; 5
-23.94456;  -46.33001; 1
-23.97137;  -46.36899; 12
-23.96871;  -46.35931; 4
-23.96573;  -46.3809; 1
-24.182;  -46.47871; 5
-23.99892;  -46.41358; 1
-23.97148;  -46.37037; 8
-23.96624;  -46.381; 3
-23.968;  -46.34586; 1
-23.99829;  -46.41405; 4
-23.96886;  -46.33602; 4
-23.96789;  -46.34769; 2
-23.99883;  -46.41445; 5
-24.1819;  -46.47917; 1
-23.96906;  -46.39058; 3
-23.96913;  -46.38919; 2
-23.96965;  -46.37377; 10
-23.94954;  -46.33695; 4
-23.9368;  -46.32469; 6
-23.9691;  -46.36144; 3
-23.95191;  -46.33726; 4
-23.96968;  -46.36469; 1
-24.182;  -46.47846; 2
-23.96918;  -46.37488; 9
-23.96786;  -46.38733; 1
-23.9789;  -46.40126; 2
-23.96922;  -46.33478; 5
-23.99864;  -46.41447; 1
-23.96518;  -46.38198; 1
-23.96616;  -46.38006; 3
-23.9987;  -46.41446; 1
-23.9639;  -46.38447; 6
-23.96666;  -46.38137; 3
-24.1816;  -46.47882; 7
-23.99873;  -46.41446; 6
-23.9648;  -46.33255; 8
-24.1822;  -46.47874; 22
-24.1818;  -46.47868; 10
-23.97176;  -46.36951; 6
-23.93786;  -46.32465; 6
-23.96834;  -46.35147; 1
-23.9907;  -46.40193; 7
-23.97189;  -46.39561; 4
-23.99922;  -46.41543; 1
-23.96787;  -46.34526; 3
-24.1801;  -46.47865; 10
-23.96788;  -46.34804; 15
-23.95066;  -46.3371; 6
-23.95941;  -46.33184; 3
-23.96814;  -46.34962; 1
-23.96933;  -46.33419; 14
-23.9716;  -46.39278; 2
-23.94445;  -46.32658; 6
-23.98644;  -46.40051; 3
-23.95946;  -46.33186; 6
-23.99538;  -46.40772; 14
-24.1813;  -46.47868; 4
-24.1812;  -46.47871; 11
-23.9715;  -46.3702; 5
-23.96674;  -46.37933; 8
-23.94977;  -46.33061; 1
-23.96789;  -46.38229; 1
-24.1809;  -46.47877; 3
-23.972;  -46.39715; 3
-23.99864;  -46.41435; 12
-23.96791;  -46.38443; 4
-24.1826;  -46.47877; 5
-23.96944;  -46.38716; 3
-23.96625;  -46.38026; 2
-23.99875;  -46.41441; 2
-23.94439;  -46.32993; 6
-23.93482;  -46.32837; 4
-23.96375;  -46.38552; 1
-23.96154;  -46.33843; 2
-23.99631;  -46.40929; 1
-24.1816;  -46.47875; 4
-24.1821;  -46.47874; 17
-24.24;  -46.43055; 6
-23.99868;  -46.41453; 1
-23.9985;  -46.41452; 1
-23.96751;  -46.38192; 5
-23.96356;  -46.33868; 1
-24.1818;  -46.47873; 17
-23.95696;  -46.33786; 1
-23.93472;  -46.32778; 5
-23.96817;  -46.34018; 6
-23.96807;  -46.34234; 8
-23.97152;  -46.37027; 3
-23.96639;  -46.40085; 5
-23.93574;  -46.33387; 6
-24.181;  -46.47875; 7
-23.94432;  -46.32763; 12
-23.99871;  -46.41456; 3
-23.95696;  -46.33792; 3
-23.96843;  -46.33879; 1
-23.96916;  -46.33306; 4
-23.9679;  -46.34935; 5
-23.96603;  -46.38088; 1
-23.96746;  -46.38188; 1
-23.96552;  -46.3389; 2
-23.99866;  -46.4144; 1
-23.93367;  -46.33254; 1
-23.94442;  -46.32693; 6
-24.1813;  -46.47872; 33
-24.181;  -46.47868; 3
-24.1808;  -46.47874; 14
-23.96599;  -46.38653; 1
-23.96683;  -46.3327; 8
-23.96719;  -46.40197; 3
-23.98075;  -46.40107; 3
-24.526;  -46.44105; 9
-23.96828;  -46.40219; 1
-23.9683;  -46.38543; 3
-23.99936;  -46.4142; 3
-23.96655;  -46.38675; 13
-23.95613;  -46.33139; 3
-23.94401;  -46.3252; 2
-23.97195;  -46.39734; 1
-23.96873;  -46.37529; 4
-23.99807;  -46.41353; 6
-23.93412;  -46.33146; 6
-23.9684;  -46.35388; 3
-23.9679;  -46.33912; 6
-23.95496;  -46.3313; 4
-24.1822;  -46.47922; 1
-23.96739;  -46.37804; 3
-23.9981;  -46.41365; 2
-24.1819;  -46.47874; 20
-23.94821;  -46.33678; 3
-23.98678;  -46.40043; 6
-23.94468;  -46.33003; 13
-23.968;  -46.34407; 1
-24.1816;  -46.47854; 1
-24.1823;  -46.47874; 9
-23.9359;  -46.32449; 6
-24.1818;  -46.47878; 1
-23.97027;  -46.36748; 2
-23.96848;  -46.3536; 1
-23.96866;  -46.38542; 3
-23.956886;  -46.33786099; 9
-24.1824;  -46.47875; 6
-23.97157;  -46.39162; 3
-23.99655;  -46.40924; 3
-23.96862;  -46.38782; 2
-24.1811;  -46.47877; 2
-23.96834;  -46.35243; 13
-23.99904;  -46.41423; 3
-23.950733;  -46.33714; 5
-23.9346;  -46.32823; 3
-24.1813;  -46.47879; 1
-23.97132;  -46.37067; 1
-23.96812;  -46.38254; 5
-23.99863;  -46.41445; 4
-23.97231;  -46.40102; 8
-23.97184;  -46.39474; 2
-24.304;  -46.43465; 2
-23.94161;  -46.325; 4
-24.1815;  -46.47873; 6
-23.97058;  -46.36845; 10
-23.93486;  -46.33476; 15
-24.1813;  -46.47871; 9
-23.96839;  -46.33297; 2
-23.99935;  -46.4142; 2
-23.96852;  -46.33298; 8
-23.95667;  -46.33783; 5
-23.96433;  -46.38368; 1
-23.95368;  -46.33106; 1
-23.96033;  -46.33826; 10
-23.96863;  -46.3567; 4
-23.96782;  -46.37735; 10
-23.96705;  -46.37853; 6
-23.95339;  -46.33745; 1
-23.96786;  -46.34521; 4
-23.94886;  -46.33057; 2
-23.99864;  -46.41442; 1
-23.99918;  -46.41543; 6
-23.96465;  -46.33251; 2
-23.96911;  -46.36165; 7
-24.1745;  -46.479; 2
-23.94425;  -46.33001; 2
-24.1813;  -46.47881; 4
-23.99866;  -46.41448; 7
-23.96854;  -46.35744; 1
-23.95683;  -46.33785; 7
-23.93491;  -46.33472; 6
-23.97192;  -46.39631; 6
-23.97153;  -46.3703; 5
-24.1813;  -46.47692; 1
-24.42;  -46.43686; 7
-23.96962;  -46.3638; 9
-24.1811;  -46.4787; 3
-24.1813;  -46.47874; 2
-23.96931;  -46.3633; 7
-23.95321;  -46.3374; 2
-23.99863;  -46.41442; 1
-23.95662;  -46.33148; 6
-23.96905;  -46.38551; 5
-23.96801;  -46.3433; 1
-23.97155;  -46.39854; 2
-23.93424;  -46.33526; 3
-23.93419;  -46.33527; 1
-23.95029;  -46.33068; 9
-23.99871;  -46.4144; 5
-23.96837;  -46.353; 2
-23.97014;  -46.38783; 3
-24.1816;  -46.47859; 1
-23.96926;  -46.38575; 4
-24.1821;  -46.47863; 2
-23.99875;  -46.41443; 2
-23.96433;  -46.38582; 5
-24.1804;  -46.47871; 1
-23.96091;  -46.3384; 2
-23.99869;  -46.41454; 1
-23.96091;  -46.33842; 1
-23.99934;  -46.41425; 5
-23.97249;  -46.40153; 5
-23.95253;  -46.33092; 1
-24.1809;  -46.47869; 1
-23.96939;  -46.40094; 18
-23.96038;  -46.33193; 2
-23.93387;  -46.33179; 7
-23.96073;  -46.33832; 14
-23.95258;  -46.33095; 6
-23.97216;  -46.3989; 6
-23.96926;  -46.38579; 1
-23.96808;  -46.35084; 6
-23.96901;  -46.37512; 7
-23.9693;  -46.37433; 5
-23.99872;  -46.41449; 1
-23.95022;  -46.33071; 1
-23.96873;  -46.38536; 2
-23.93381;  -46.33193; 1
-23.99866;  -46.41443; 3
-23.97161;  -46.37022; 7
-23.94879;  -46.33056; 1
-24.1818;  -46.47874; 16
-23.99864;  -46.4146; 1
-23.9682;  -46.33284; 4
-23.9685;  -46.35224; 4
-23.96826;  -46.35135; 1
-23.99864;  -46.4143; 7
-24.1812;  -46.47883; 4
-23.96714;  -46.38172; 6
-23.98683;  -46.40047; 1
-23.96828;  -46.35791; 1
-23.94453;  -46.32539; 6
-23.96841;  -46.35821; 10
-23.95753;  -46.33796; 8
-23.9707;  -46.37167; 1
-23.96092;  -46.33206; 6
-23.9679;  -46.38451; 1
-24.1807;  -46.47874; 8
-23.9717;  -46.39277; 2
-23.93505;  -46.32649; 4
-24.1824;  -46.47877; 14
-24.1819;  -46.47885; 2
-24.1812;  -46.47877; 1
-24.1809;  -46.47875; 9
-23.96792;  -46.3436; 6
-23.9342;  -46.33529; 2
-23.99864;  -46.41438; 3
-23.97189;  -46.39659; 12
-23.96835;  -46.40206; 12
-24.1809;  -46.47873; 1
-23.96351;  -46.38533; 1
-24.1821;  -46.47873; 12
-23.9683;  -46.35331; 1
-24.1816;  -46.47873; 12
-24.1819;  -46.47873; 3
-23.97091;  -46.3915; 3
-23.96357;  -46.38528; 3
-23.96826;  -46.3396; 5
-23.99931;  -46.41422; 3
-23.96449;  -46.33879; 4
-23.96532;  -46.38161; 6
-23.96985;  -46.36569; 1
-23.93354;  -46.33279; 2
-23.96714;  -46.33256; 9
-23.99924;  -46.41226; 2
-23.96242;  -46.33856; 4
-23.96386;  -46.38451; 2
-23.95811;  -46.33165; 7
-23.96517;  -46.33881; 3
-23.95373;  -46.33748; 5
-23.9681;  -46.34166; 1
-24.182;  -46.47874; 1
-24.1811;  -46.47872; 4
-23.99505;  -46.40723; 2
-23.99881;  -46.41487; 1
-23.96982;  -46.3656; 3
-23.9653;  -46.38159; 2
-23.96102;  -46.33843; 7
-23.99447;  -46.40668; 3
-23.95162;  -46.33721; 2
-23.96914;  -46.37484; 5
-23.96381;  -46.38551; 1
-23.97025;  -46.36748; 7
-24.77;  -46.42259; 1
-24.1825;  -46.47874; 6
-23.95982;  -46.33189; 1
-23.96905;  -46.39096; 1
-24.1815;  -46.47876; 5
-23.96634;  -46.38018; 3
-23.96528;  -46.33888; 1
-23.95993;  -46.33185; 5
-23.99883;  -46.41349; 2
-23.9993;  -46.41424; 2
-24.1814;  -46.4787; 6
-24.1746;  -46.47904; 2
-23.93419;  -46.33526; 5
-23.99897;  -46.41503; 1
-24.1818;  -46.47883; 3
-23.96012;  -46.33194; 4
-23.99504;  -46.40722; 4
-23.96922;  -46.33303; 2
