"lat"; "lon"; "weight"
 -23.93794;  -46.32467; 20000
 -23.95363;  -46.33742; 10000
 -23.96879;  -46.38541; 40000
 -23.96976;  -46.39041; 20000
 -23.99859;  -46.41445; 20000
 -23.94851;  -46.33049; 20000
 -23.95249;  -46.33093; 10000
 -23.96805;  -46.34216; 10000
 -23.96151;  -46.33843; 30000
 -23.98048;  -46.40128; 240000
 -23.93335;  -46.33478; 70000
 -23.94953;  -46.33058; 20000
 -23.96539;  -46.38152; 10000
 -23.93692;  -46.32465; 70000
 -23.99882;  -46.41319; 30000
 -24.1803;  -46.47864; 70000
 -23.9606;  -46.3383; 60000
 -23.96831;  -46.35721; 110000
 -23.96911;  -46.39045; 10000
 -23.93427;  -46.33018; 10000
 -23.96377;  -46.38494; 50000
 -23.9455;  -46.33011; 90000
 -23.96861;  -46.33766; 20000
 -23.96822;  -46.33298; 30000
 -23.97181;  -46.37006; 50000
 -23.96529;  -46.3389; 80000
 -23.96956;  -46.33321; 60000
 -23.95581;  -46.33141; 10000
 -23.93564;  -46.33391; 20000
 -23.97002;  -46.37309; 30000
 -24.1809;  -46.47878; 60000
 -24.18;  -46.47865; 30000
 -23.99873;  -46.41468; 40000
 -23.96985;  -46.36666; 80000
 -23.95437;  -46.33757; 80000
 -24.1295;  -46.45763; 30000
 -23.94711;  -46.33032; 10000
 -23.99864;  -46.41445; 50000
 -23.96896;  -46.38558; 40000
 -23.99872;  -46.41445; 20000
 -23.97139;  -46.36883; 20000
 -24.1817;  -46.47876; 10000
 -23.9678;  -46.34583; 110000
 -23.96486;  -46.33881; 90000
 -23.97421;  -46.40174; 30000
 -23.99866;  -46.41447; 60000
 -23.96837;  -46.339; 140000
 -23.99681;  -46.40986; 40000
 -23.96822;  -46.34074; 30000
 -23.96795;  -46.38445; 10000
 -23.97034;  -46.36777; 50000
 -23.99869;  -46.41441; 20000
 -23.9986;  -46.41441; 10000
 -24.182;  -46.47876; 130000
 -23.93486;  -46.32771; 20000
 -23.97073;  -46.37181; 40000
 -23.96828;  -46.34957; 10000
 -23.96894;  -46.38892; 20000
 -23.99917;  -46.41537; 50000
 -24.1815;  -46.47879; 110000
 -23.96904;  -46.36257; 50000
 -23.97095;  -46.36875; 70000
 -23.97125;  -46.3709; 10000
 -23.9716;  -46.39248; 60000
 -23.96484;  -46.38258; 10000
 -24.1824;  -46.47873; 30000
 -23.96418;  -46.38572; 20000
 -24.1812;  -46.47873; 70000
 -24.1819;  -46.47853; 10000
 -24.1809;  -46.47871; 80000
 -23.96879;  -46.38868; 60000
 -23.97027;  -46.36812; 30000
 -23.96883;  -46.38874; 20000
 -23.97114;  -46.39151; 40000
 -24.1442;  -46.45965; 20000
 -24.597;  -46.44386; 140000
 -24.1814;  -46.47875; 80000
 -24.1816;  -46.47869; 70000
 -23.96712;  -46.38175; 20000
 -23.967;  -46.33272; 10000
 -23.96903;  -46.37507; 90000
 -23.96945;  -46.36402; 30000
 -23.96782;  -46.34584; 20000
 -23.96402;  -46.38421; 50000
 -23.96467;  -46.3326; 50000
 -23.99868;  -46.4146; 20000
 -23.96627;  -46.38026; 60000
 -23.99878;  -46.41462; 30000
 -23.99868;  -46.41448; 30000
 -23.96954;  -46.33305; 10000
 -23.97128;  -46.36904; 30000
 -23.95247;  -46.33735; 70000
 -24.1818;  -46.47871; 10000
 -23.96844;  -46.35336; 10000
 -23.96984;  -46.38619; 20000
 -23.99882;  -46.4144; 40000
 -23.93693;  -46.32457; 100000
 -23.94868;  -46.33049; 70000
 -23.99867;  -46.4144; 50000
 -23.9986;  -46.41446; 50000
 -24.182;  -46.47873; 180000
 -24.181;  -46.47873; 20000
 -23.96791;  -46.34921; 20000
 -23.99866;  -46.41445; 70000
 -23.95675;  -46.33785; 50000
 -23.96972;  -46.36492; 100000
 -23.9662;  -46.38656; 70000
 -24.1803;  -46.47868; 110000
 -23.96349;  -46.33243; 10000
 -23.95824;  -46.33804; 70000
 -23.93602;  -46.33285; 150000
 -24.1816;  -46.4785; 80000
 -23.96789;  -46.34524; 30000
 -24.1808;  -46.47872; 40000
 -23.96151;  -46.33847; 10000
 -23.96897;  -46.33589; 10000
 -23.9519;  -46.33092; 80000
 -23.95005;  -46.33064; 110000
 -23.93482;  -46.32818; 20000
 -23.97128;  -46.39165; 50000
 -23.97027;  -46.36739; 10000
 -23.97176;  -46.36963; 20000
 -23.94861;  -46.33683; 30000
 -23.96654;  -46.38673; 20000
 -23.95977;  -46.33183; 40000
 -23.96872;  -46.37541; 10000
 -23.96718;  -46.37842; 20000
 -24.1817;  -46.47874; 70000
 -23.96956;  -46.37401; 80000
 -23.96847;  -46.3593; 40000
 -23.9717;  -46.39406; 20000
 -23.94452;  -46.32592; 50000
 -23.93377;  -46.33261; 30000
 -23.96365;  -46.33243; 80000
 -23.99879;  -46.41453; 20000
 -24.1819;  -46.47876; 230000
 -24.1813;  -46.4788; 90000
 -23.96879;  -46.38544; 30000
 -23.97084;  -46.37174; 50000
 -23.99876;  -46.41447; 20000
 -23.96907;  -46.37507; 40000
 -24.1823;  -46.47876; 30000
 -23.96812;  -46.38406; 40000
 -23.95086;  -46.33082; 20000
 -24.1821;  -46.47875; 100000
 -23.9643;  -46.38569; 10000
 -23.96345;  -46.38538; 30000
 -24.1803;  -46.47872; 20000
 -23.99869;  -46.41446; 10000
 -23.97217;  -46.39898; 30000
 -23.93992;  -46.32491; 60000
 -23.97274;  -46.40166; 80000
 -23.98993;  -46.4013; 30000
 -23.96779;  -46.33901; 80000
 -23.968;  -46.38432; 20000
 -24.1811;  -46.47871; 150000
 -23.99534;  -46.40762; 10000
 -23.99867;  -46.41459; 60000
 -23.96916;  -46.38539; 30000
 -23.9685;  -46.35995; 30000
 -23.9687;  -46.38302; 20000
 -23.96093;  -46.33836; 90000
 -23.96782;  -46.34693; 130000
 -23.96564;  -46.38638; 70000
 -24.1813;  -46.47877; 30000
 -23.96702;  -46.33267; 120000
 -23.96906;  -46.39095; 30000
 -23.93529;  -46.32525; 40000
 -23.96815;  -46.34039; 10000
 -24.1815;  -46.4788; 20000
 -23.96946;  -46.36328; 10000
 -23.95051;  -46.33714; 30000
 -23.96819;  -46.33286; 40000
 -23.96098;  -46.33837; 260000
 -23.96524;  -46.33889; 70000
 -24.1817;  -46.4787; 60000
 -24.1811;  -46.47879; 10000
 -23.97024;  -46.38884; 30000
 -23.93661;  -46.32464; 10000
 -23.99879;  -46.41337; 60000
 -24.1817;  -46.47873; 120000
 -24.1824;  -46.47842; 50000
 -23.96722;  -46.37832; 140000
 -23.96989;  -46.36677; 50000
 -23.96989;  -46.36547; 40000
 -23.95177;  -46.33084; 50000
 -23.99126;  -46.40246; 20000
 -24.1826;  -46.47879; 160000
 -23.9698;  -46.39033; 20000
 -24.1819;  -46.47879; 10000
 -23.97194;  -46.36967; 30000
 -23.97042;  -46.37228; 40000
 -23.94431;  -46.33002; 30000
 -23.99865;  -46.41454; 10000
 -23.9988;  -46.41442; 20000
 -23.94384;  -46.32515; 10000
 -23.96892;  -46.3889; 10000
 -23.96479;  -46.33259; 50000
 -23.99872;  -46.41442; 70000
 -23.97467;  -46.40167; 60000
 -23.96375;  -46.38504; 30000
 -23.99867;  -46.41455; 30000
 -23.96481;  -46.38266; 20000
 -23.97089;  -46.37142; 40000
 -24.1813;  -46.47878; 20000
 -23.99862;  -46.41446; 20000
 -24.1813;  -46.47882; 80000
 -23.96822;  -46.33975; 10000
 -24.1822;  -46.47821; 20000
 -23.94108;  -46.32501; 50000
 -23.99879;  -46.41428; 70000
 -23.94693;  -46.33028; 70000
 -23.97037;  -46.3723; 50000
 -23.94456;  -46.33001; 10000
 -23.97137;  -46.36899; 120000
 -23.96871;  -46.35931; 40000
 -23.96573;  -46.3809; 10000
 -24.182;  -46.47871; 50000
 -23.99892;  -46.41358; 10000
 -23.97148;  -46.37037; 80000
 -23.96624;  -46.381; 30000
 -23.968;  -46.34586; 10000
 -23.99829;  -46.41405; 40000
 -23.96886;  -46.33602; 40000
 -23.96789;  -46.34769; 20000
 -23.99883;  -46.41445; 50000
 -24.1819;  -46.47917; 10000
 -23.96906;  -46.39058; 30000
 -23.96913;  -46.38919; 20000
 -23.96965;  -46.37377; 100000
 -23.94954;  -46.33695; 40000
 -23.9368;  -46.32469; 60000
 -23.9691;  -46.36144; 30000
 -23.95191;  -46.33726; 40000
 -23.96968;  -46.36469; 10000
 -24.182;  -46.47846; 20000
 -23.96918;  -46.37488; 90000
 -23.96786;  -46.38733; 10000
 -23.9789;  -46.40126; 20000
 -23.96922;  -46.33478; 50000
 -23.99864;  -46.41447; 10000
 -23.96518;  -46.38198; 10000
 -23.96616;  -46.38006; 30000
 -23.9987;  -46.41446; 10000
 -23.9639;  -46.38447; 60000
 -23.96666;  -46.38137; 30000
 -24.1816;  -46.47882; 70000
 -23.99873;  -46.41446; 60000
 -23.9648;  -46.33255; 80000
 -24.1822;  -46.47874; 220000
 -24.1818;  -46.47868; 100000
 -23.97176;  -46.36951; 60000
 -23.93786;  -46.32465; 60000
 -23.96834;  -46.35147; 10000
 -23.9907;  -46.40193; 70000
 -23.97189;  -46.39561; 40000
 -23.99922;  -46.41543; 10000
 -23.96787;  -46.34526; 30000
 -24.1801;  -46.47865; 100000
 -23.96788;  -46.34804; 150000
 -23.95066;  -46.3371; 60000
 -23.95941;  -46.33184; 30000
 -23.96814;  -46.34962; 10000
 -23.96933;  -46.33419; 140000
 -23.9716;  -46.39278; 20000
 -23.94445;  -46.32658; 60000
 -23.98644;  -46.40051; 30000
 -23.95946;  -46.33186; 60000
 -23.99538;  -46.40772; 140000
 -24.1813;  -46.47868; 40000
 -24.1812;  -46.47871; 110000
 -23.9715;  -46.3702; 50000
 -23.96674;  -46.37933; 80000
 -23.94977;  -46.33061; 10000
 -23.96789;  -46.38229; 10000
 -24.1809;  -46.47877; 30000
 -23.972;  -46.39715; 30000
 -23.99864;  -46.41435; 120000
 -23.96791;  -46.38443; 40000
 -24.1826;  -46.47877; 50000
 -23.96944;  -46.38716; 30000
 -23.96625;  -46.38026; 20000
 -23.99875;  -46.41441; 20000
 -23.94439;  -46.32993; 60000
 -23.93482;  -46.32837; 40000
 -23.96375;  -46.38552; 10000
 -23.96154;  -46.33843; 20000
 -23.99631;  -46.40929; 10000
 -24.1816;  -46.47875; 40000
 -24.1821;  -46.47874; 170000
 -24.24;  -46.43055; 60000
 -23.99868;  -46.41453; 10000
 -23.9985;  -46.41452; 10000
 -23.96751;  -46.38192; 50000
 -23.96356;  -46.33868; 10000
 -24.1818;  -46.47873; 170000
 -23.95696;  -46.33786; 10000
 -23.93472;  -46.32778; 50000
 -23.96817;  -46.34018; 60000
 -23.96807;  -46.34234; 80000
 -23.97152;  -46.37027; 30000
 -23.96639;  -46.40085; 50000
 -23.93574;  -46.33387; 60000
 -24.181;  -46.47875; 70000
 -23.94432;  -46.32763; 120000
 -23.99871;  -46.41456; 30000
 -23.95696;  -46.33792; 30000
 -23.96843;  -46.33879; 10000
 -23.96916;  -46.33306; 40000
 -23.9679;  -46.34935; 50000
 -23.96603;  -46.38088; 10000
 -23.96746;  -46.38188; 10000
 -23.96552;  -46.3389; 20000
 -23.99866;  -46.4144; 10000
 -23.93367;  -46.33254; 10000
 -23.94442;  -46.32693; 60000
 -24.1813;  -46.47872; 330000
 -24.181;  -46.47868; 30000
 -24.1808;  -46.47874; 140000
 -23.96599;  -46.38653; 10000
 -23.96683;  -46.3327; 80000
 -23.96719;  -46.40197; 30000
 -23.98075;  -46.40107; 30000
 -24.526;  -46.44105; 90000
 -23.96828;  -46.40219; 10000
 -23.9683;  -46.38543; 30000
 -23.99936;  -46.4142; 30000
 -23.96655;  -46.38675; 130000
 -23.95613;  -46.33139; 30000
 -23.94401;  -46.3252; 20000
 -23.97195;  -46.39734; 10000
 -23.96873;  -46.37529; 40000
 -23.99807;  -46.41353; 60000
 -23.93412;  -46.33146; 60000
 -23.9684;  -46.35388; 30000
 -23.9679;  -46.33912; 60000
 -23.95496;  -46.3313; 40000
 -24.1822;  -46.47922; 10000
 -23.96739;  -46.37804; 30000
 -23.9981;  -46.41365; 20000
 -24.1819;  -46.47874; 200000
 -23.94821;  -46.33678; 30000
 -23.98678;  -46.40043; 60000
 -23.94468;  -46.33003; 130000
 -23.968;  -46.34407; 10000
 -24.1816;  -46.47854; 10000
 -24.1823;  -46.47874; 90000
 -23.9359;  -46.32449; 60000
 -24.1818;  -46.47878; 10000
 -23.97027;  -46.36748; 20000
 -23.96848;  -46.3536; 10000
 -23.96866;  -46.38542; 30000
 -23.956886;  -46.33786099; 90000
 -24.1824;  -46.47875; 60000
 -23.97157;  -46.39162; 30000
 -23.99655;  -46.40924; 30000
 -23.96862;  -46.38782; 20000
 -24.1811;  -46.47877; 20000
 -23.96834;  -46.35243; 130000
 -23.99904;  -46.41423; 30000
 -23.950733;  -46.33714; 50000
 -23.9346;  -46.32823; 30000
 -24.1813;  -46.47879; 10000
 -23.97132;  -46.37067; 10000
 -23.96812;  -46.38254; 50000
 -23.99863;  -46.41445; 40000
 -23.97231;  -46.40102; 80000
 -23.97184;  -46.39474; 20000
 -24.304;  -46.43465; 20000
 -23.94161;  -46.325; 40000
 -24.1815;  -46.47873; 60000
 -23.97058;  -46.36845; 100000
 -23.93486;  -46.33476; 150000
 -24.1813;  -46.47871; 90000
 -23.96839;  -46.33297; 20000
 -23.99935;  -46.4142; 20000
 -23.96852;  -46.33298; 80000
 -23.95667;  -46.33783; 50000
 -23.96433;  -46.38368; 10000
 -23.95368;  -46.33106; 10000
 -23.96033;  -46.33826; 100000
 -23.96863;  -46.3567; 40000
 -23.96782;  -46.37735; 100000
 -23.96705;  -46.37853; 60000
 -23.95339;  -46.33745; 10000
 -23.96786;  -46.34521; 40000
 -23.94886;  -46.33057; 20000
 -23.99864;  -46.41442; 10000
 -23.99918;  -46.41543; 60000
 -23.96465;  -46.33251; 20000
 -23.96911;  -46.36165; 70000
 -24.1745;  -46.479; 20000
 -23.94425;  -46.33001; 20000
 -24.1813;  -46.47881; 40000
 -23.99866;  -46.41448; 70000
 -23.96854;  -46.35744; 10000
 -23.95683;  -46.33785; 70000
 -23.93491;  -46.33472; 60000
 -23.97192;  -46.39631; 60000
 -23.97153;  -46.3703; 50000
 -24.1813;  -46.47692; 10000
 -24.42;  -46.43686; 70000
 -23.96962;  -46.3638; 90000
 -24.1811;  -46.4787; 30000
 -24.1813;  -46.47874; 20000
 -23.96931;  -46.3633; 70000
 -23.95321;  -46.3374; 20000
 -23.99863;  -46.41442; 10000
 -23.95662;  -46.33148; 60000
 -23.96905;  -46.38551; 50000
 -23.96801;  -46.3433; 10000
 -23.97155;  -46.39854; 20000
 -23.93424;  -46.33526; 30000
 -23.93419;  -46.33527; 10000
 -23.95029;  -46.33068; 90000
 -23.99871;  -46.4144; 50000
 -23.96837;  -46.353; 20000
 -23.97014;  -46.38783; 30000
 -24.1816;  -46.47859; 10000
 -23.96926;  -46.38575; 40000
 -24.1821;  -46.47863; 20000
 -23.99875;  -46.41443; 20000
 -23.96433;  -46.38582; 50000
 -24.1804;  -46.47871; 10000
 -23.96091;  -46.3384; 20000
 -23.99869;  -46.41454; 10000
 -23.96091;  -46.33842; 10000
 -23.99934;  -46.41425; 50000
 -23.97249;  -46.40153; 50000
 -23.95253;  -46.33092; 10000
 -24.1809;  -46.47869; 10000
 -23.96939;  -46.40094; 180000
 -23.96038;  -46.33193; 20000
 -23.93387;  -46.33179; 70000
 -23.96073;  -46.33832; 140000
 -23.95258;  -46.33095; 60000
 -23.97216;  -46.3989; 60000
 -23.96926;  -46.38579; 10000
 -23.96808;  -46.35084; 60000
 -23.96901;  -46.37512; 70000
 -23.9693;  -46.37433; 50000
 -23.99872;  -46.41449; 10000
 -23.95022;  -46.33071; 10000
 -23.96873;  -46.38536; 20000
 -23.93381;  -46.33193; 10000
 -23.99866;  -46.41443; 30000
 -23.97161;  -46.37022; 70000
 -23.94879;  -46.33056; 10000
 -24.1818;  -46.47874; 160000
 -23.99864;  -46.4146; 10000
 -23.9682;  -46.33284; 40000
 -23.9685;  -46.35224; 40000
 -23.96826;  -46.35135; 10000
 -23.99864;  -46.4143; 70000
 -24.1812;  -46.47883; 40000
 -23.96714;  -46.38172; 60000
 -23.98683;  -46.40047; 10000
 -23.96828;  -46.35791; 10000
 -23.94453;  -46.32539; 60000
 -23.96841;  -46.35821; 100000
 -23.95753;  -46.33796; 80000
 -23.9707;  -46.37167; 10000
 -23.96092;  -46.33206; 60000
 -23.9679;  -46.38451; 10000
 -24.1807;  -46.47874; 80000
 -23.9717;  -46.39277; 20000
 -23.93505;  -46.32649; 40000
 -24.1824;  -46.47877; 140000
 -24.1819;  -46.47885; 20000
 -24.1812;  -46.47877; 10000
 -24.1809;  -46.47875; 90000
 -23.96792;  -46.3436; 60000
 -23.9342;  -46.33529; 20000
 -23.99864;  -46.41438; 30000
 -23.97189;  -46.39659; 120000
 -23.96835;  -46.40206; 120000
 -24.1809;  -46.47873; 10000
 -23.96351;  -46.38533; 10000
 -24.1821;  -46.47873; 120000
 -23.9683;  -46.35331; 10000
 -24.1816;  -46.47873; 120000
 -24.1819;  -46.47873; 30000
 -23.97091;  -46.3915; 30000
 -23.96357;  -46.38528; 30000
 -23.96826;  -46.3396; 50000
 -23.99931;  -46.41422; 30000
 -23.96449;  -46.33879; 40000
 -23.96532;  -46.38161; 60000
 -23.96985;  -46.36569; 10000
 -23.93354;  -46.33279; 20000
 -23.96714;  -46.33256; 90000
 -23.99924;  -46.41226; 20000
 -23.96242;  -46.33856; 40000
 -23.96386;  -46.38451; 20000
 -23.95811;  -46.33165; 70000
 -23.96517;  -46.33881; 30000
 -23.95373;  -46.33748; 50000
 -23.9681;  -46.34166; 10000
 -24.182;  -46.47874; 10000
 -24.1811;  -46.47872; 40000
 -23.99505;  -46.40723; 20000
 -23.99881;  -46.41487; 10000
 -23.96982;  -46.3656; 30000
 -23.9653;  -46.38159; 20000
 -23.96102;  -46.33843; 70000
 -23.99447;  -46.40668; 30000
 -23.95162;  -46.33721; 20000
 -23.96914;  -46.37484; 50000
 -23.96381;  -46.38551; 10000
 -23.97025;  -46.36748; 70000
 -24.77;  -46.42259; 10000
 -24.1825;  -46.47874; 60000
 -23.95982;  -46.33189; 10000
 -23.96905;  -46.39096; 10000
 -24.1815;  -46.47876; 50000
 -23.96634;  -46.38018; 30000
 -23.96528;  -46.33888; 10000
 -23.95993;  -46.33185; 50000
 -23.99883;  -46.41349; 20000
 -23.9993;  -46.41424; 20000
 -24.1814;  -46.4787; 60000
 -24.1746;  -46.47904; 20000
 -23.93419;  -46.33526; 50000
 -23.99897;  -46.41503; 10000
 -24.1818;  -46.47883; 30000
 -23.96012;  -46.33194; 40000
 -23.99504;  -46.40722; 40000
 -23.96922;  -46.33303; 20000
